"id","weight","time","location_id"
1,11,17,2
2,5,24,3
3,10,26,4
4,4,11,5
5,1,16,6
6,2,12,7
7,5,14,8
8,7,23,9
9,11,1,10
10,1,2,11
11,14,12,12
12,12,20,13
13,14,16,14
14,5,18,15
15,6,24,16
16,3,22,17
17,14,2,18
18,4,26,19
19,1,27,20
20,2,28,21
21,14,26,22
22,2,25,23
23,12,25,24
24,11,28,25
25,6,22,26
26,6,19,27
27,15,12,28
28,4,8,29
29,9,2,30
30,15,12,31
31,9,27,32
32,10,18,33
33,12,27,34
34,13,22,35
35,2,28,36
36,14,14,37
37,4,15,38
38,6,23,39
39,8,23,40
40,6,9,41
41,11,1,42
42,11,7,43
43,5,16,44
44,15,11,45
45,4,3,46
46,13,21,47
47,6,27,48
48,5,14,49
49,8,26,50
50,10,23,51
51,14,12,52
52,15,19,53
53,10,24,54
54,2,12,55
55,12,5,56
56,8,9,57
57,10,16,58
58,2,18,59
59,5,27,60
60,12,11,61
61,5,13,62
62,8,2,63
63,3,15,64
64,10,23,65
65,12,14,66
66,14,15,67
67,5,22,68
68,8,10,69
69,13,6,70
70,3,16,71
71,10,7,72
72,13,10,73
73,15,2,74
74,3,26,75
75,11,20,76
76,3,10,77
77,7,10,78
78,5,20,79
79,6,13,80
80,3,20,81
