30,374,1311,1123,832,1283,675,656,1080,526,396,1238,301,1072,869,491,953,584,394,345,837,598,986,1378,461,567,938,731,405,1382,590,405,479,1215,821,472,910,368,572,589,858,496,95,1327,533,155,569,564,472,499,1230
374,30,1003,816,489,958,353,349,774,224,323,925,368,743,525,248,619,324,276,206,572,449,642,1084,130,271,616,388,64,1098,295,128,269,897,598,448,570,325,257,379,665,194,331,1035,205,400,346,346,282,158,967
1311,1003,30,218,708,174,889,944,261,820,1246,113,1332,327,605,1074,455,759,970,1153,525,828,550,149,964,984,423,692,984,204,983,941,870,158,597,1354,521,1263,778,779,634,851,1287,141,933,1368,788,795,1139,920,293
1123,816,218,30,555,231,723,778,73,632,1065,148,1147,194,449,896,296,572,785,969,348,654,423,304,781,810,243,517,799,332,811,753,684,146,436,1175,362,1080,591,597,490,663,1099,261,754,1181,604,611,961,737,292
832,489,708,555,30,611,228,280,525,416,627,626,742,411,136,444,289,470,632,568,520,663,211,818,402,344,357,176,457,855,334,495,544,581,624,713,223,652,371,558,716,429,783,783,336,836,533,541,505,364,796
1283,958,174,231,611,30,802,856,265,788,1179,138,1275,247,515,1001,377,746,962,1095,543,847,439,290,907,906,375,621,936,348,902,909,859,115,637,1280,438,1199,742,782,691,818,1253,284,866,1329,785,793,1065,862,417
675,353,889,723,228,802,30,85,687,368,431,806,551,594,318,250,464,462,556,385,608,652,410,993,253,150,512,245,319,1025,137,395,493,765,689,515,399,458,344,551,777,365,620,954,177,661,519,525,308,231,943
656,349,944,778,280,856,85,30,742,396,388,861,512,649,372,211,519,496,569,354,655,682,461,1048,250,119,566,298,317,1080,97,406,515,820,733,465,454,416,377,583,820,388,597,1009,178,631,550,555,264,238,997
1080,774,261,73,525,265,687,742,30,589,1024,190,1106,183,419,857,267,530,743,927,309,614,402,343,740,772,206,479,757,369,774,711,642,181,402,1136,332,1039,548,555,461,620,1056,299,714,1138,562,569,922,696,309
526,224,820,632,416,788,368,396,589,30,509,745,563,578,410,387,464,141,247,396,378,316,525,895,235,354,442,277,217,906,372,152,160,720,413,632,429,515,80,220,487,61,498,845,266,579,186,190,441,209,773
396,323,1246,1065,627,1179,431,388,1024,509,30,1164,163,963,702,212,832,615,542,148,854,736,806,1337,318,312,853,588,322,1358,325,419,559,1129,889,155,772,63,531,672,958,481,331,1292,343,318,639,639,154,359,1242
1238,925,113,148,626,138,806,861,190,745,1164,30,1252,245,523,992,372,689,903,1073,466,771,470,225,884,902,342,609,906,272,900,866,801,81,549,1272,438,1182,702,715,596,776,1212,201,852,1292,722,729,1057,840,311
301,368,1332,1147,742,1275,551,512,1106,563,163,1252,30,1059,809,332,929,658,540,211,910,747,917,1418,399,431,940,685,381,1434,447,454,582,1220,929,202,872,130,594,700,988,532,241,1370,443,198,670,668,281,443,1306
1072,743,327,194,411,247,594,649,183,578,963,245,1059,30,308,787,162,547,764,878,388,675,261,438,690,694,170,406,720,479,691,697,659,201,499,1066,226,982,530,596,573,607,1040,406,650,1114,594,602,851,646,456
869,525,605,449,136,515,318,372,419,410,702,523,809,308,30,521,184,438,626,630,437,621,147,713,451,424,253,169,496,750,418,510,529,479,547,798,117,725,361,519,639,430,826,678,396,888,500,508,585,408,692
491,248,1074,896,444,1001,250,211,857,387,212,992,332,787,521,30,655,498,494,179,713,655,624,1170,184,130,683,412,227,1194,145,337,474,954,767,310,593,238,394,572,844,366,429,1126,174,454,537,539,95,211,1089
953,619,455,296,289,377,464,519,267,464,832,372,929,162,184,655,30,451,663,748,354,605,181,561,561,562,121,274,594,596,559,580,559,331,471,934,97,851,414,514,557,491,918,524,519,989,505,513,720,517,544
584,324,759,572,470,746,462,496,530,141,615,689,658,547,438,498,451,30,247,499,286,225,543,824,345,461,408,324,323,829,478,235,143,671,305,739,433,619,149,120,377,165,567,772,374,655,93,101,551,319,684
