"lon","lat"
7.6503014,51.9498799
7.5930105,51.975277
7.6089137,51.9701708
7.6258528,51.9616031
7.61016,51.9646
7.6673981,51.9586703
7.62131,51.96365
7.59061,51.95608
7.60557,51.9588
7.6367754,51.9730844
7.6366,51.9743
7.6529,51.95536
7.6039698,51.9577489
7.6540233,51.9628922
7.6334061,51.9580046
7.6360101,51.9496374
7.61075,51.95068
7.60564,51.96635
7.61323,51.9584
7.6233189,51.9562418
7.6358143,51.9658416
7.65081,51.96675
7.655372,51.9713844
7.6451868,51.96475
7.6101736,51.9727101
7.62376,51.96468
7.6166964,51.9532809
7.6440723,51.9587584
7.6035977,51.9729912
7.6343981,51.9693705
7.6237645,51.9527276
