30,394,791,404,934,696,405,1378,1382,347,461,675,885,942,706,320,1283,432,598,656,345,982,405,1083,459,1123,869,612,849,134,821,486,514,396,1080,438,1044,539,837,638,970
394,30,444,335,646,343,195,1027,1027,598,358,556,558,590,345,122,962,402,438,569,426,653,299,760,195,785,626,250,575,290,457,432,580,542,743,343,770,505,482,370,614
791,444,30,538,315,320,434,617,623,902,506,542,168,183,154,535,557,585,448,589,682,250,503,359,374,372,385,244,296,689,192,570,751,791,330,513,437,618,97,275,216
404,335,538,30,593,596,181,1097,1114,398,88,306,587,687,507,363,958,97,226,296,175,679,71,767,223,826,507,451,504,343,636,133,280,284,784,65,690,205,600,315,722
934,646,315,593,30,604,561,579,613,949,541,446,189,326,430,736,397,610,418,501,728,195,574,226,513,312,167,499,120,844,466,571,725,812,282,559,157,586,350,327,358
696,343,320,596,604,30,448,806,790,906,593,724,457,401,206,406,815,661,606,758,717,526,556,631,404,616,654,185,571,594,212,672,845,835,580,588,727,739,307,453,407
405,195,434,181,561,448,30,1015,1025,508,194,395,513,587,377,248,909,247,281,406,302,610,141,709,90,753,510,308,478,314,506,271,431,419,711,181,675,343,489,265,619
1378,1027,617,1097,579,806,1015,30,92,1464,1053,993,540,467,714,1117,290,1129,950,1048,1240,450,1068,383,957,304,713,812,660,1276,628,1099,1265,1337,343,1066,565,1125,575,811,444
1382,1027,623,1114,613,790,1025,92,30,1482,1072,1025,558,470,711,1115,348,1150,975,1080,1258,473,1083,419,966,332,750,809,691,1280,616,1122,1291,1358,369,1084,610,1152,576,830,443
347,598,902,398,949,906,508,1464,1482,30,443,578,955,1053,855,562,1316,369,561,535,255,1046,430,1130,566,1193,845,782,859,398,984,409,309,178,1152,428,1032,415,962,683,1088
461,358,506,88,541,593,194,1053,1072,443,30,253,544,651,487,398,907,109,168,250,219,634,96,718,221,781,451,442,451,397,616,109,285,318,740,53,635,180,570,272,687
