30,934,461,514,589,952,1327,499,472,432,1311,479,942,345,486,818,672,405,396,320,539,306,612,1112,452,459,472,938,910,496,1080,301,564,1044,567,828,590,983,737,638,953,1283,347,986,885,247,1101,322,1083,675,869,428,1378,405,1230,95,1238,1129,1215,791,982,656,491,572,155,1382,731,696,672,414,598
934,30,541,725,501,95,541,496,700,610,474,543,326,728,571,162,299,574,812,736,586,682,499,306,644,513,914,125,80,472,282,908,499,157,542,137,540,265,228,327,50,397,949,179,189,743,470,795,226,446,167,664,579,561,556,898,391,441,350,315,195,501,635,396,969,613,254,604,407,1188,418
461,541,30,285,418,575,1006,74,236,109,964,324,651,219,109,413,323,96,318,398,180,186,442,771,414,221,437,572,506,212,740,399,386,635,176,443,200,660,362,272,561,907,443,565,544,248,832,286,718,253,451,174,1053,194,955,411,884,839,851,506,634,250,184,247,468,1072,320,593,434,678,168
514,725,285,30,672,773,1222,315,85,215,1167,571,889,209,212,594,561,321,168,591,170,308,696,983,645,471,226,778,681,467,953,301,639,789,212,645,216,886,580,508,744,1088,309,699,767,331,1071,223,917,320,604,158,1265,431,1190,450,1084,1072,1045,751,848,269,134,498,451,1291,505,845,689,555,346
589,501,418,672,30,486,778,398,620,488,779,148,394,554,496,445,268,385,672,316,562,449,56,586,191,232,797,458,505,236,555,700,63,628,543,406,562,451,336,289,514,782,756,619,384,485,543,610,583,551,519,550,831,283,671,583,715,574,703,256,474,583,572,238,675,829,412,207,131,940,431
952,95,575,773,486,30,484,531,744,648,424,542,267,764,613,210,310,602,853,737,633,710,481,246,636,525,959,66,144,486,220,944,488,189,590,162,590,201,248,347,87,364,987,238,144,769,405,831,175,500,230,705,524,577,492,920,342,377,306,281,131,555,680,410,995,556,297,571,388,1222,461
1327,541,1006,1222,778,484,30,964,1191,1083,141,880,415,1193,1055,664,716,1020,1292,1064,1082,1121,760,270,936,906,1405,475,591,877,299,1370,799,538,1041,607,1042,380,677,765,524,284,1417,636,493,1176,292,1260,347,954,678,1144,83,965,205,1308,201,241,252,566,405,1009,1126,808,1393,103,748,752,687,1641,907
499,496,74,315,398,531,964,30,270,150,920,314,612,263,133,368,283,125,359,411,194,226,421,728,412,211,476,528,462,192,696,443,367,591,178,399,199,618,318,231,517,862,487,523,501,288,793,330,674,231,408,212,1010,197,915,451,840,798,807,469,590,238,211,213,510,1030,276,575,405,722,130
472,700,236,85,620,744,1191,270,30,162,1139,517,850,160,169,568,520,267,154,536,147,254,645,952,590,419,245,748,658,417,922,281,588,772,191,615,202,850,545,467,720,1065,301,685,732,280,1031,187,889,308,585,103,1234,377,1152,408,1057,1034,1019,708,816,264,95,452,419,1259,477,792,641,550,314
432,610,109,215,488,648,1083,150,162,30,1039,386,730,149,85,480,402,136,239,426,146,164,513,847,465,287,357,646,573,285,816,329,455,698,166,516,190,738,437,350,630,977,369,622,621,215,911,215,792,275,511,95,1129,247,1034,375,958,917,924,585,710,254,122,325,418,1150,387,661,511,609,225
1311,474,964,1167,779,424,141,920,1139,1039,30,870,417,1153,1006,603,681,984,1246,1061,1027,1089,763,229,939,884,1354,423,521,851,261,1332,795,449,984,554,983,360,632,726,455,174,1377,550,458,1146,342,1220,280,889,605,1097,149,941,293,1287,113,282,158,556,363,944,1074,778,1368,204,692,779,681,1607,855
479,543,324,571,148,542,880,314,517,386,870,30,494,441,403,459,278,280,559,226,474,333,174,673,143,134,684,520,535,158,642,582,118,667,462,438,483,540,353,274,559,859,639,640,455,367,653,494,657,493,529,446,931,172,782,467,801,680,784,345,550,515,474,202,559,934,402,307,223,823,371
942,326,651,889,394,267,415,612,850,730,417,494,30,831,711,390,359,653,938,680,753,749,377,234,554,527,1057,232,367,502,209,1003,414,420,716,318,724,114,347,412,323,444,1053,474,178,800,212,896,269,656,441,794,467,587,334,926,360,220,360,183,181,708,787,440,1013,470,443,401,301,1267,577
345,728,219,209,554,764,1193,263,160,149,1153,441,831,30,198,598,508,209,148,422,231,143,580,959,495,355,273,761,692,367,927,211,521,817,267,632,287,845,550,459,748,1095,255,741,731,152,1010,97,907,385,630,117,1240,302,1135,282,1073,1020,1040,682,822,354,179,422,307,1258,505,717,594,491,344
486,571,109,212,496,613,1055,133,169,85,1006,403,711,198,30,440,382,164,270,465,103,216,520,817,491,300,380,614,532,290,786,373,464,654,113,482,138,712,408,329,592,939,409,574,594,270,892,260,757,221,466,123,1099,271,1013,430,924,896,889,570,680,200,108,316,471,1122,347,672,507,654,183
818,162,413,594,445,210,664,368,568,480,603,459,390,598,440,30,213,451,680,643,455,559,451,425,568,410,783,222,124,368,398,779,435,256,412,102,410,352,140,221,182,528,818,211,242,620,558,665,353,320,104,533,704,451,659,778,520,541,481,318,297,375,503,295,846,735,124,581,368,1059,287
672,299,323,561,268,310,716,283,520,402,681,278,359,508,382,213,30,335,611,467,426,438,277,484,386,245,729,297,287,206,452,684,254,421,392,192,403,367,105,83,317,642,732,392,254,496,541,574,443,355,285,465,763,297,662,641,604,545,577,223,348,399,458,130,719,780,177,421,208,957,255
405,574,96,321,385,602,1020,125,267,136,984,280,653,209,164,451,335,30,322,333,237,138,410,788,359,183,446,595,544,189,757,381,352,676,240,472,264,670,385,288,594,936,430,612,558,200,831,273,742,319,496,196,1068,141,957,360,906,843,876,503,652,317,227,244,425,1083,360,556,417,653,224
396,812,318,168,672,853,1292,359,154,239,1246,559,938,148,270,680,611,322,30,530,268,259,697,1055,611,472,155,853,772,481,1024,163,639,890,312,722,325,947,646,559,832,1179,178,806,830,253,1118,111,997,431,702,178,1337,419,1242,331,1164,1126,1129,791,918,388,212,531,318,1358,588,835,709,426,423
320,736,398,591,316,737,1064,411,536,426,1061,226,680,422,465,643,467,333,530,30,538,313,336,866,164,268,646,716,724,309,835,505,297,858,543,629,567,732,542,453,753,1054,562,823,650,308,826,452,852,612,709,466,1117,248,954,332,994,859,979,535,745,617,516,378,427,1115,574,406,410,697,499
539,586,180,170,562,633,1082,194,147,146,1027,474,753,231,103,455,426,237,268,538,30,278,585,843,564,370,359,638,543,356,813,389,531,655,74,505,88,747,441,373,606,950,415,569,628,326,934,283,777,193,469,145,1125,343,1052,479,945,933,906,618,708,154,87,373,508,1152,366,739,566,664,207
306,682,186,308,449,710,1121,226,254,164,1089,333,749,143,216,559,438,138,259,313,278,30,475,892,382,257,383,702,652,277,861,285,417,784,299,580,323,772,492,394,702,1044,339,718,662,92,924,191,849,401,603,186,1170,199,1051,255,1012,940,983,597,756,386,243,343,317,1184,468,608,499,549,324
612,499,442,696,56,481,760,421,645,513,763,174,377,580,520,451,277,410,697,336,585,475,30,571,207,257,823,452,506,260,542,726,89,626,566,407,584,437,343,303,512,770,782,622,376,511,521,636,572,570,525,575,812,308,649,607,701,554,691,244,463,603,596,256,699,809,423,185,123,965,451
1112,306,771,983,586,246,270,728,952,847,229,673,234,959,817,425,484,788,1055,866,843,892,571,30,746,685,1166,235,356,652,62,1137,600,330,801,368,803,164,440,531,290,241,1183,419,261,949,249,1026,124,715,443,907,313,743,294,1088,159,197,156,361,167,770,887,580,1170,340,508,605,487,1411,668
452,644,414,645,191,636,936,412,590,465,939,143,554,495,491,568,386,359,611,164,564,382,207,746,30,235,733,611,640,267,716,609,179,770,558,542,580,611,461,386,659,941,667,748,540,398,694,538,741,600,639,518,989,250,822,457,875,730,863,416,632,618,556,315,552,985,514,277,290,822,479
459,513,221,471,232,525,906,211,419,287,884,134,527,355,300,410,245,183,472,268,370,257,257,685,235,30,597,509,496,72,653,512,199,631,358,406,380,558,315,220,531,855,566,589,457,303,699,414,654,396,473,349,957,90,827,433,810,718,786,374,554,414,373,147,517,966,337,404,272,770,275
472,914,437,226,797,959,1405,476,245,357,1354,684,1057,273,380,783,729,446,155,646,359,383,823,1166,733,597,30,963,872,605,1136,202,764,984,403,830,410,1062,758,676,934,1280,169,894,944,369,1238,226,1104,515,798,293,1449,544,1361,411,1272,1244,1234,912,1030,465,310,652,368,1472,692,960,833,380,529
938,125,572,778,458,66,475,528,748,646,423,520,232,761,614,222,297,595,853,716,638,702,452,235,611,509,963,30,171,472,206,940,462,225,597,163,598,170,241,337,121,375,984,272,110,760,377,828,177,512,253,705,517,563,470,908,342,352,311,248,106,566,683,396,985,544,303,537,359,1217,464
910,80,506,681,505,144,591,462,658,573,521,535,367,692,532,124,287,544,772,724,543,652,506,356,640,496,872,171,30,454,332,872,499,165,499,129,495,311,213,306,97,438,911,150,224,714,517,758,274,399,117,625,628,540,606,871,438,491,396,337,244,454,593,379,939,663,217,620,416,1152,379
496,472,212,467,236,486,877,192,417,285,851,158,502,367,290,368,206,189,481,309,356,277,260,652,267,72,605,472,454,30,620,532,205,589,340,365,359,528,274,178,491,818,584,546,423,329,677,429,618,365,430,349,926,121,804,467,776,692,751,349,519,388,366,107,548,938,295,412,258,795,243
1080,282,740,953,555,220,299,696,922,816,261,642,209,927,786,398,452,757,1024,835,813,861,542,62,716,653,1136,206,332,620,30,1106,569,317,772,339,774,135,409,499,267,265,1152,402,229,917,249,994,115,687,419,876,343,711,309,1056,190,203,181,330,136,742,857,548,1138,369,479,580,456,1379,638
