"lon","lat"
7.6503014,51.9498799
7.6673981,51.9586703
7.629328,51.9477658
7.62813,51.95329
7.62758,51.95977
7.6089137,51.9701708
7.6396278,51.9668951
7.6174242,51.9445123
7.6090559,51.9463885
7.6177239,51.9720578
7.631613,51.976188
7.6105,51.95649
7.61323,51.9584
7.6291469,51.9596184
7.6343074,51.9767622
7.6390387,51.9472659
7.6222619,51.9709284
7.6367754,51.9730844
7.61016,51.9646
7.65641,51.96452
7.6172374,51.9757169
7.6458742,51.9736959
7.60884,51.96836
7.6329324,51.9738727
7.5870371,51.9640462
7.5951649,51.971603
7.6334061,51.9580046
7.6235569,51.9530873
7.5982961,51.966712
7.6214501,51.9766836
7.5933084,51.9698742
7.6414876,51.9604829
7.6035977,51.9729912
7.59061,51.95608
7.6018463,51.9759456
7.6389544,51.9726463
7.6365,51.96259
7.6192547,51.9668008
7.6304497,51.970202
7.62376,51.96468
7.58384,51.96231
