30,858,1311,1230,151,1382,1378,567,394,672,486,952,533,405,461,432,1101,818,818,598,1123,345,428,938,134,564,514,1283,261,1083,1130
858,30,634,447,925,626,647,800,496,290,766,506,714,667,692,766,333,685,572,670,490,841,830,469,754,350,947,691,630,527,638
1311,634,30,293,1333,204,149,984,970,681,1006,424,933,984,964,1039,342,692,603,855,218,1153,1097,423,1211,795,1167,174,1118,280,317
1230,447,293,30,1276,214,249,1014,869,591,1013,492,945,957,955,1034,159,772,659,875,292,1135,1098,470,1127,696,1190,417,1014,387,486
151,925,1333,1276,30,1418,1409,509,460,715,435,958,494,388,431,382,1147,790,809,568,1145,273,360,949,219,615,423,1292,351,1096,1131
1382,626,204,214,1418,30,92,1110,1027,741,1122,556,1051,1083,1072,1150,326,835,735,975,332,1258,1211,544,1280,851,1291,348,1174,419,482
1378,647,149,249,1409,92,30,1083,1027,739,1099,524,1027,1068,1053,1129,344,800,704,950,304,1240,1190,517,1276,851,1265,290,1175,383,434
567,800,984,1014,509,1110,1083,30,503,540,113,590,118,240,176,166,898,345,412,169,810,267,182,597,521,513,212,906,548,734,731
394,496,970,869,460,1027,1027,503,30,319,432,646,422,299,358,402,740,607,559,438,785,426,453,624,290,206,580,962,178,760,829
672,290,681,591,715,741,739,540,319,30,507,388,454,417,434,511,462,464,368,412,498,594,575,359,569,143,689,682,467,482,564
486,766,1006,1013,435,1122,1099,113,432,507,30,613,103,164,109,85,892,394,440,183,826,198,123,614,438,464,212,939,467,757,766
952,506,424,492,958,556,524,590,646,388,613,30,540,602,575,648,405,313,210,461,253,764,705,66,859,488,773,364,787,175,213
533,714,933,945,494,1051,1027,118,422,454,103,540,30,172,106,146,826,327,368,111,754,265,196,542,473,425,275,866,482,685,694
405,667,984,957,388,1083,1068,240,299,417,164,602,172,30,96,136,831,442,451,224,799,209,196,595,335,352,321,936,341,742,773
461,692,964,955,431,1072,1053,176,358,434,109,575,106,96,30,109,832,390,413,168,781,219,174,572,397,386,285,907,407,718,739
432,766,1039,1034,382,1150,1129,166,402,511,85,648,146,136,109,30,911,443,480,225,857,149,95,646,385,455,215,977,423,792,807
1101,333,342,159,1147,326,344,898,740,462,892,405,826,831,832,911,30,674,558,759,253,1010,975,377,997,567,1071,431,886,334,447
818,685,692,772,790,835,800,345,607,464,394,313,327,442,390,443,674,30,149,252,534,561,486,332,743,511,522,599,715,447,422
818,572,603,659,809,735,704,412,559,368,440,210,368,451,413,480,558,149,30,287,433,598,533,222,733,435,594,528,684,353,357
598,670,855,875,568,975,950,169,438,412,183,461,111,224,168,225,759,252,287,30,677,344,276,464,529,404,346,786,520,605,613
1123,490,218,292,1145,332,304,810,785,498,826,253,754,799,781,857,253,534,433,677,30,969,916,243,1024,611,992,231,933,126,228
345,841,1153,1135,273,1258,1240,267,426,594,198,764,265,209,219,149,1010,561,598,344,969,30,117,761,325,521,209,1095,401,907,925
428,830,1097,1098,360,1211,1190,182,453,575,123,705,196,196,174,95,975,486,533,276,916,117,30,705,398,518,158,1032,455,849,859
938,469,423,470,949,544,517,597,624,359,614,66,542,595,572,646,377,332,222,464,243,761,705,30,843,462,778,375,767,177,236
134,754,1211,1127,219,1280,1276,521,290,569,438,859,473,335,397,385,997,743,733,529,1024,325,398,843,30,460,504,1188,163,987,1039
564,350,795,696,615,851,851,513,206,143,464,488,425,352,386,455,567,511,435,404,611,521,518,462,460,30,639,793,354,592,669
514,947,1167,1190,423,1291,1265,212,580,689,212,773,275,321,285,215,1071,522,594,346,992,209,158,778,504,639,30,1088,576,917,912
1283,691,174,417,1292,348,290,906,962,682,939,364,866,936,907,977,431,599,528,786,231,1095,1032,375,1188,793,1088,30,1108,232,207
261,630,1118,1014,351,1174,1175,548,178,467,467,787,482,341,407,423,886,715,684,520,933,401,455,767,163,354,576,1108,30,906,969
1083,527,280,387,1096,419,383,734,760,482,757,175,685,742,718,792,334,447,353,605,126,907,849,177,987,592,917,232,906,30,147
1130,638,317,486,1131,482,434,731,829,564,766,213,694,773,739,807,447,422,357,613,228,925,859,236,1039,669,912,207,969,147,30
