30,983,479,394,345,672,320,1311,306,533,405,1327,861,396,672,374,910,589,452,432,858,1129,316,970,322,1283,347,638,675,598,569,461,261,95,818,1044,1072,539,952,1101,1130,526,1112,818,1215,486,682,934,405,564,821,791,612,696,247,717,656,428,731,986,1080
983,30,540,640,845,367,732,360,772,642,617,380,280,947,352,685,311,451,611,738,372,219,714,133,911,368,1069,417,635,570,459,660,788,961,352,344,233,747,201,237,297,496,164,468,285,712,353,265,670,466,304,226,437,479,826,623,688,800,421,408,135
479,540,30,135,441,278,226,870,333,375,172,880,420,559,223,269,535,148,143,386,436,680,204,521,494,859,639,274,493,371,122,324,279,467,459,667,659,474,542,653,724,160,673,517,784,403,282,543,280,118,381,345,174,307,367,519,515,446,402,640,642
394,640,135,30,426,380,122,970,313,422,195,975,497,542,319,276,637,228,100,402,496,771,108,614,468,962,598,370,556,438,212,358,178,394,559,770,764,505,646,740,829,247,774,607,887,432,384,646,299,206,457,444,250,343,328,587,569,453,495,739,743
345,845,441,426,30,508,422,1153,143,265,302,1193,808,148,594,206,692,554,495,149,841,1020,384,866,97,1095,255,459,385,344,521,219,401,282,598,817,878,231,764,1010,925,396,959,561,1040,198,522,728,209,521,774,682,580,717,152,427,354,117,505,741,927
672,367,278,380,508,30,467,681,438,316,297,716,385,611,208,352,287,268,386,402,453,545,436,396,574,642,732,83,355,255,246,323,513,641,213,421,430,426,310,541,490,177,484,291,577,382,45,299,335,254,365,223,277,421,496,361,399,465,177,392,452
320,732,226,122,422,467,30,1061,313,470,248,1064,580,530,410,303,724,316,164,426,569,859,74,703,452,1054,562,453,612,499,303,398,91,332,643,858,855,538,737,826,920,329,866,683,979,465,473,736,333,297,539,535,336,406,308,646,617,466,574,823,835
1311,360,870,970,1153,681,1061,30,1089,933,941,141,562,1246,681,1003,521,779,939,1039,634,282,1044,403,1220,174,1377,726,889,855,788,964,1118,1287,603,449,327,1027,424,342,317,820,229,692,158,1006,668,474,984,795,597,556,763,779,1146,866,944,1097,692,550,261
306,772,333,313,143,438,313,1089,30,257,199,1121,711,259,499,116,652,449,382,164,737,940,273,782,191,1044,339,394,401,324,418,186,299,255,559,784,828,278,710,924,881,309,892,545,983,216,451,682,138,417,675,597,475,608,92,442,386,186,468,718,861
533,642,375,422,265,316,470,933,257,30,258,983,659,343,454,205,460,455,474,146,714,827,426,681,330,866,481,263,177,111,421,106,482,481,368,583,650,142,540,826,694,266,745,327,816,103,331,499,172,425,633,507,478,632,317,217,178,196,275,506,714
405,617,172,195,302,297,248,941,199,258,30,965,542,419,331,128,540,283,250,247,570,777,205,619,358,909,508,265,395,281,250,194,273,376,451,675,697,343,577,759,756,152,743,474,842,271,307,561,141,250,506,434,308,448,244,429,406,305,371,627,711
1327,380,880,975,1193,716,1064,141,1121,983,965,30,536,1292,687,1035,591,778,936,1083,594,241,1051,391,1260,284,1417,765,954,907,793,1006,1123,1308,664,538,406,1082,484,292,410,845,270,763,252,1055,702,541,1020,799,574,566,760,752,1176,934,1009,1144,748,636,299
861,280,420,497,808,385,580,562,711,659,542,536,30,923,244,633,492,303,447,723,125,324,576,194,868,607,1020,434,708,608,329,646,640,856,486,570,479,772,411,281,545,444,396,601,522,717,371,460,630,332,71,201,279,248,753,712,754,788,509,609,373
396,947,559,542,148,611,530,1246,259,343,419,1292,923,30,709,323,772,672,611,239,958,1126,494,974,111,1179,178,559,431,423,639,318,502,331,680,890,963,268,853,1118,1006,509,1055,626,1129,270,625,812,322,639,889,791,697,835,253,470,388,178,588,806,1024
672,352,223,319,594,208,410,681,499,454,331,687,244,709,30,419,416,131,290,511,290,487,394,328,655,682,808,246,524,412,137,434,467,658,368,534,496,566,388,462,564,231,487,464,603,507,199,407,417,143,212,156,123,245,544,535,563,575,353,534,456
374,685,269,276,206,352,303,1003,116,205,128,1035,633,323,419,30,570,379,339,156,665,855,260,698,266,958,420,308,353,257,346,130,308,331,477,703,743,264,624,840,797,224,806,474,897,192,365,599,64,346,598,512,405,546,175,391,349,209,388,642,774
910,311,535,637,692,287,724,521,652,460,540,591,492,772,416,570,30,505,640,573,584,491,692,401,758,438,911,306,399,379,491,506,768,871,124,165,226,543,144,517,264,429,356,202,396,532,283,80,544,499,494,337,506,620,714,375,454,625,217,150,332
589,451,148,228,554,268,316,779,449,455,283,778,303,672,131,379,505,30,191,488,318,574,306,417,610,782,756,289,551,431,64,418,375,583,445,628,596,562,486,543,664,220,586,528,703,496,264,501,385,63,264,256,56,207,485,570,583,550,412,619,555
452,611,143,100,495,386,164,939,382,474,250,936,447,611,290,339,640,191,30,465,436,730,169,575,538,941,667,386,600,479,187,414,224,457,568,770,751,564,636,694,817,273,746,629,863,491,388,644,359,179,406,416,207,277,398,628,618,518,514,748,716
432,738,386,402,149,402,426,1039,164,146,247,1083,723,239,511,156,573,488,465,30,766,917,383,766,215,977,369,350,275,225,454,109,423,375,480,698,761,146,648,911,807,310,847,443,924,85,417,610,136,455,692,585,513,661,215,317,254,95,387,622,816
858,372,436,496,841,453,569,634,737,714,570,594,125,958,290,665,584,318,436,766,30,386,573,279,898,691,1044,499,777,670,349,692,630,860,572,665,573,826,506,333,638,487,480,685,606,766,441,554,667,350,122,284,292,202,773,785,820,830,587,702,461
1129,219,680,771,1020,545,859,282,940,827,777,241,324,1126,487,855,491,574,730,917,386,30,849,189,1086,370,1243,598,824,756,591,839,919,1114,541,490,356,933,377,92,397,661,197,654,292,896,531,441,843,596,363,374,554,541,990,812,877,981,610,573,203
316,714,204,108,384,436,74,1044,273,426,205,1051,576,494,394,260,692,306,169,383,573,849,30,691,417,1031,535,418,568,456,288,354,107,318,609,826,829,494,710,818,892,294,847,644,958,422,443,705,289,283,536,518,328,416,273,603,574,424,537,788,816
970,133,521,614,866,396,703,403,782,681,619,391,194,974,328,698,401,417,575,766,279,189,691,30,931,443,1088,449,695,615,433,687,762,955,427,446,335,790,297,175,396,504,232,545,358,748,381,358,688,438,226,216,398,407,832,688,746,830,481,505,212
322,911,494,468,97,574,452,1220,191,330,358,1260,868,111,655,266,758,610,538,215,898,1086,417,931,30,1161,188,525,442,410,578,286,422,257,665,882,945,283,831,1074,992,459,1026,625,1107,260,588,795,273,577,834,746,636,768,174,484,407,171,571,804,994
1283,368,859,962,1095,642,1054,174,1044,866,909,284,607,1179,682,958,438,782,941,977,691,370,1031,443,1161,30,1316,680,802,786,785,907,1108,1253,528,338,247,950,364,431,207,788,241,599,115,939,631,397,936,793,637,557,770,815,1103,774,856,1032,621,439,265
347,1069,639,598,255,732,562,1377,339,481,508,1417,1020,178,808,420,911,756,667,369,1044,1243,535,1088,188,1316,30,683,578,561,726,443,520,292,818,1032,1100,415,987,1230,1145,614,1183,770,1263,409,746,949,430,724,984,902,782,906,302,618,535,316,725,951,1152
638,417,274,370,459,83,453,726,394,263,265,765,434,559,246,308,306,289,386,350,499,598,418,449,525,680,683,30,309,203,262,272,493,603,221,442,466,373,347,594,523,154,531,274,618,329,98,327,288,269,412,275,303,453,453,320,351,413,159,400,499
675,635,493,556,385,355,612,889,401,177,395,954,708,431,524,353,399,551,600,275,777,824,568,695,442,802,578,309,30,152,519,253,627,620,320,500,594,193,500,834,625,368,715,233,765,221,368,446,319,525,689,542,570,724,458,72,85,301,245,410,687
598,570,371,438,344,255,499,855,324,111,281,907,608,423,412,257,379,431,479,225,670,756,456,615,410,786,561,203,152,30,399,168,520,549,287,503,570,207,461,759,613,246,668,252,736,183,269,418,224,404,585,448,451,606,386,180,182,276,194,428,638
569,459,122,212,521,246,303,788,418,421,250,793,329,639,137,346,491,64,187,454,349,591,288,433,578,785,726,262,519,399,30,384,361,559,427,618,594,528,480,562,661,186,593,504,708,462,244,491,351,38,291,262,89,241,456,539,550,516,388,604,562
461,660,324,358,219,323,398,964,186,106,194,1006,646,318,434,130,506,418,414,109,692,839,354,687,286,907,443,272,253,168,384,30,407,411,413,635,690,180,575,832,739,235,771,390,851,109,338,541,96,386,616,506,442,593,248,292,250,174,320,565,740
261,788,279,178,401,513,91,1118,299,482,273,1123,640,502,467,308,768,375,224,423,630,919,107,762,422,1108,520,493,627,520,361,407,30,279,684,903,906,538,787,886,969,369,922,715,1033,467,519,782,341,354,600,592,396,466,281,664,627,455,610,863,891
95,961,467,394,282,641,332,1287,255,481,376,1308,856,331,658,331,871,583,457,375,860,1114,318,955,257,1253,292,603,620,549,559,411,279,30,778,1005,1040,479,920,1090,1096,498,1088,770,1187,430,652,898,360,555,817,773,607,704,194,662,597,366,689,942,1056
818,352,459,559,598,213,643,603,559,368,451,664,486,680,368,477,124,445,568,480,572,541,609,427,665,528,818,221,320,287,427,413,684,778,30,256,313,455,210,558,357,345,425,149,481,440,213,162,451,435,480,318,451,581,620,303,375,533,124,211,398
1044,344,667,770,817,421,858,449,784,583,675,538,570,890,534,703,165,628,770,698,665,490,826,446,882,338,1032,442,500,503,618,635,903,1005,256,30,167,655,189,532,164,564,330,297,321,654,416,157,676,626,581,437,626,727,846,470,553,746,346,131,317
1072,233,659,764,878,430,855,327,828,650,697,406,479,963,496,743,226,596,751,761,573,356,829,335,945,247,1100,466,594,570,594,690,906,1040,313,167,30,737,150,401,99,578,193,395,201,723,421,182,720,602,499,380,589,663,888,569,649,816,406,261,183
