30,1080,934,526,590,320,479,638,672,1238,316,472,952,491,461,368,1072,1382,598,459,682,514,394,938,656,628,612,832,155,1378,496,1230,438,452,970,986,345,869,821,598,1311,301,1112,572,472,486,982,151,1123,837,1044
1080,30,282,589,774,835,642,499,456,190,816,922,220,857,740,1039,183,369,638,653,439,953,743,206,742,482,542,525,1138,343,620,309,754,716,212,402,927,419,402,614,261,1106,62,548,1136,786,136,1103,73,309,317
934,282,30,445,540,736,543,327,407,391,705,700,95,635,541,831,182,613,418,513,293,725,646,125,501,374,499,273,969,579,472,556,559,644,358,179,728,167,466,593,474,908,306,396,914,571,195,932,312,350,157
526,589,445,30,372,329,160,154,231,745,294,441,457,387,235,515,578,906,246,98,187,490,247,442,396,147,242,416,579,895,61,773,236,273,504,525,396,410,413,316,820,563,621,80,632,310,488,544,632,378,564
590,774,540,372,30,567,483,351,555,900,523,202,590,145,200,352,691,1112,178,380,417,216,527,598,97,456,584,334,564,1084,359,1019,218,580,762,515,287,418,730,656,983,447,803,363,410,138,669,530,811,662,604
320,835,736,329,567,30,226,453,410,994,74,536,737,516,398,517,855,1115,499,268,473,591,122,716,617,396,336,707,427,1117,309,954,379,164,703,823,422,709,539,309,1061,505,866,378,646,465,745,403,877,571,858
479,642,543,160,483,226,30,274,223,801,204,517,542,474,324,557,659,934,371,134,282,571,135,520,515,200,174,544,559,931,158,782,316,143,521,640,441,529,381,211,870,582,673,202,684,403,550,527,684,388,667
638,499,327,154,351,453,274,30,246,648,418,467,347,405,272,573,466,830,203,220,98,508,370,337,351,150,303,303,678,811,178,715,285,386,449,400,459,286,412,394,726,636,531,104,676,329,394,642,541,342,442
672,456,407,231,555,410,223,246,30,616,394,641,388,585,434,714,496,741,412,272,199,689,319,359,563,129,123,495,748,739,258,591,437,290,328,534,594,442,212,216,681,754,487,223,833,507,373,715,498,195,534
1238,190,391,745,900,994,801,648,616,30,975,1057,342,992,884,1182,245,272,773,810,591,1084,903,342,861,640,701,626,1292,225,776,311,900,875,353,470,1073,523,549,771,113,1252,159,702,1272,924,287,1257,148,466,370
316,816,705,294,523,74,204,418,394,975,30,495,710,473,354,482,829,1104,456,230,443,550,108,690,574,370,328,667,413,1103,272,947,335,169,691,788,384,673,536,315,1044,477,847,344,612,422,723,387,858,558,826
472,922,700,441,202,536,517,467,641,1057,495,30,744,95,236,183,851,1259,314,419,535,85,525,748,264,548,645,505,419,1234,417,1152,236,590,887,685,160,585,822,698,1139,281,952,452,245,169,816,388,961,773,772
952,220,95,457,590,737,542,347,388,342,710,744,30,680,575,871,150,556,461,525,301,773,646,66,555,371,481,335,995,524,486,492,592,636,297,238,764,230,422,571,424,944,246,410,959,613,131,958,253,305,189
491,857,635,387,145,516,474,405,585,992,473,95,680,30,184,238,787,1194,249,373,473,134,494,683,211,491,596,444,454,1170,366,1089,188,556,825,624,179,521,767,655,1074,332,887,394,310,108,751,421,896,713,709
461,740,541,235,200,398,324,272,434,884,354,236,575,184,30,330,690,1072,168,221,338,285,358,572,250,342,442,402,468,1053,212,955,53,414,687,565,219,451,616,503,964,399,771,247,437,109,634,431,781,570,635
368,1039,831,515,352,517,557,573,714,1182,482,183,871,238,330,30,982,1372,443,474,638,200,534,870,416,631,698,652,286,1353,486,1253,319,603,984,830,149,725,893,732,1263,130,1071,540,160,290,933,262,1080,862,913
1072,183,182,578,691,855,659,466,496,245,829,851,150,787,690,982,30,479,570,645,421,876,764,170,649,489,589,411,1114,438,607,456,708,751,335,261,878,308,499,675,327,1059,193,530,1066,723,169,1077,194,388,167
1382,369,613,906,1112,1115,934,830,741,272,1104,1259,556,1194,1072,1372,479,30,975,966,766,1291,1027,544,1080,792,809,855,1452,92,938,214,1084,985,443,709,1258,750,616,857,204,1434,340,870,1472,1122,473,1418,332,576,610
598,638,418,246,178,499,371,203,412,773,456,314,461,249,168,443,570,975,30,275,269,346,438,464,182,313,451,264,605,950,243,875,191,479,615,428,344,316,585,532,855,524,668,225,529,183,532,568,677,514,503
459,653,513,98,380,268,134,220,272,810,230,419,525,373,221,474,645,966,275,30,254,471,195,509,414,204,257,470,517,957,72,827,215,235,559,589,355,473,450,312,884,512,685,147,597,300,554,482,696,430,631
682,439,293,187,417,473,282,98,199,591,443,535,301,473,338,638,421,766,269,254,30,576,384,286,413,121,272,328,731,750,216,648,349,388,381,391,522,286,352,368,668,698,471,141,743,396,335,695,481,275,416
514,953,725,490,216,591,571,508,689,1084,550,85,773,134,285,200,876,1291,346,471,576,30,580,778,269,594,696,518,451,1265,467,1190,287,645,927,699,209,604,870,752,1167,301,983,498,226,212,848,423,992,817,789
394,743,646,247,527,122,135,370,319,903,108,525,646,494,358,534,764,1027,438,195,384,580,30,624,569,305,250,632,488,1027,233,869,343,100,614,739,426,626,457,241,970,540,774,296,664,432,653,460,785,482,770
938,206,125,442,598,716,520,337,359,342,690,748,66,683,572,870,170,544,464,509,286,778,624,30,566,350,452,357,985,517,472,470,588,611,264,272,761,253,386,540,423,940,235,396,963,614,106,949,243,270,225
656,742,501,396,97,617,515,351,563,861,574,264,555,211,250,416,649,1080,182,414,413,269,569,566,30,465,603,280,631,1048,388,997,271,618,746,461,354,372,733,682,944,512,770,377,465,200,640,597,778,655,553
628,482,374,147,456,396,200,150,129,640,370,548,371,491,342,631,489,792,313,204,121,594,305,350,465,30,184,414,691,783,178,656,347,300,387,481,512,377,306,279,712,679,514,127,746,412,385,656,525,261,500
612,542,499,242,584,336,174,303,123,701,328,645,481,596,442,698,589,809,451,257,272,696,250,452,603,184,30,568,699,812,260,649,439,207,398,622,580,525,240,126,763,726,571,256,823,520,463,669,582,268,626
832,525,273,416,334,707,544,303,495,626,667,505,335,444,402,652,411,855,264,470,328,518,632,357,280,414,568,30,836,818,429,796,425,657,574,211,568,136,624,663,708,742,549,371,713,400,433,800,555,520,305
155,1138,969,579,564,427,559,678,748,1292,413,419,995,454,468,286,1114,1452,605,517,731,451,488,985,631,691,699,836,30,1443,548,1309,446,552,1043,1002,307,888,909,698,1368,198,1170,621,368,471,1036,67,1181,911,1070
1378,343,579,895,1084,1117,931,811,739,225,1103,1234,524,1170,1053,1353,438,92,950,957,750,1265,1027,517,1048,783,812,818,1443,30,926,249,1066,989,444,665,1240,713,628,867,149,1418,313,857,1449,1099,450,1409,304,575,565
