"lon","lat"
7.6503014,51.9498799
7.6529,51.95536
7.6367754,51.9730844
7.6172374,51.9757169
7.6343074,51.9767622
7.6389544,51.9726463
7.6485237,51.9643947
7.6258528,51.9616031
7.6111634,51.9724975
7.60817,51.97811
7.6133455,51.9737541
7.6101736,51.9727101
7.6359981,51.9474428
7.60564,51.96635
7.60876,51.95112
7.6366,51.9743
7.58469,51.9653
7.6155586,51.9715187
7.6035977,51.9729912
7.6365,51.96489
7.6301426,51.9776724
7.6237645,51.9527276
7.58384,51.96231
7.6222619,51.9709284
7.6233189,51.9562418
7.6129733,51.9797401
7.6390387,51.9472659
7.6177239,51.9720578
7.6320987,51.9498832
7.64462,51.97123
7.6235569,51.9530873
