30,628,1230,316,942,1215,638,622,405,986,952,479,374,432,438,491,818,821,459,1123,1311,514,345,472,1044,1130,428,567,828,910,589,306,832,452,1129,1382,938,1083,301,598,405
628,30,656,370,355,619,150,402,263,481,371,200,341,420,347,491,304,306,204,525,712,594,512,746,500,554,485,441,272,370,174,425,414,300,545,792,350,490,679,313,333
1230,656,30,947,334,354,715,948,887,681,492,782,967,1034,965,1089,659,447,827,292,293,1190,1135,1361,593,486,1098,1014,592,606,671,1051,796,822,149,214,470,387,1306,875,957
316,370,947,30,666,958,418,519,205,788,710,204,260,383,335,473,609,536,230,858,1044,550,384,612,826,892,424,499,599,692,306,273,667,169,849,1104,690,829,477,456,289
942,355,334,666,30,360,412,655,587,474,267,494,664,730,660,787,390,223,527,245,417,889,831,1057,420,381,794,716,318,367,394,749,537,554,220,470,232,269,1003,577,653
1215,619,354,958,360,30,618,787,842,422,306,784,897,924,868,954,481,552,786,146,158,1045,1040,1234,321,189,981,863,438,396,703,983,581,863,292,323,311,164,1220,736,876
638,150,715,418,412,618,30,290,265,400,347,274,308,350,285,405,221,412,220,541,726,508,459,676,442,523,413,340,220,306,289,394,303,386,598,830,337,485,636,203,288
622,402,948,519,655,787,290,30,348,446,516,453,300,223,223,208,336,672,353,737,909,289,336,482,532,653,254,108,392,422,519,348,267,557,829,1039,524,660,506,119,267
405,263,887,205,587,842,265,348,30,627,577,172,128,247,181,337,451,506,90,753,941,431,302,544,675,756,305,339,454,540,283,199,495,250,777,1025,563,709,454,281,141
986,481,681,788,474,422,400,446,627,30,238,640,642,622,586,624,211,613,589,423,550,699,741,894,131,265,666,524,245,150,619,718,211,748,573,709,272,327,917,428,612
952,371,492,710,267,306,347,516,577,238,30,542,624,648,592,680,210,422,525,253,424,773,764,959,189,213,705,590,162,144,486,710,335,636,377,556,66,175,944,461,602
479,200,782,204,494,784,274,453,172,640,542,30,269,386,316,474,459,381,134,684,870,571,441,684,667,724,446,462,438,535,148,333,544,143,680,934,520,657,582,371,280
374,341,967,260,664,897,308,300,128,642,624,269,30,156,108,248,477,598,179,816,1003,336,206,448,703,797,209,271,495,570,379,116,489,339,855,1098,616,763,368,257,64
432,420,1034,383,730,924,350,223,247,622,648,386,156,30,104,122,480,692,287,857,1039,215,149,357,698,807,95,166,516,573,488,164,450,465,917,1150,646,792,329,225,136
438,347,965,335,660,868,285,223,181,586,592,316,108,104,30,188,432,618,215,795,979,287,204,429,655,757,169,194,460,526,415,163,425,401,849,1084,588,734,383,191,76
491,491,1089,473,787,954,405,208,337,624,680,474,248,122,188,30,503,767,373,896,1074,134,179,310,709,827,93,130,550,593,572,243,444,556,971,1194,683,824,332,249,227
818,304,659,609,390,481,221,336,451,211,210,459,477,480,432,503,30,480,410,433,603,594,598,783,256,357,533,412,102,124,445,559,179,568,541,735,222,353,779,287,451
821,306,447,536,223,552,412,672,506,613,422,381,598,692,618,767,480,30,450,436,597,870,774,1014,581,566,757,717,413,494,264,675,624,406,363,616,386,459,929,585,597
459,204,827,230,527,786,220,353,90,589,525,134,179,287,215,373,410,450,30,696,884,471,355,597,631,706,349,358,406,496,232,257,470,235,718,966,509,654,512,275,183
1123,525,292,858,245,146,541,737,753,423,253,684,816,857,795,896,433,436,696,30,218,992,969,1175,332,228,916,810,377,362,597,903,555,757,199,332,243,126,1147,677,799
1311,712,293,1044,417,158,726,909,941,550,424,870,1003,1039,979,1074,603,597,884,218,30,1167,1153,1354,449,317,1097,984,554,521,779,1089,708,939,282,204,423,280,1332,855,984
514,594,1190,550,889,1045,508,289,431,699,773,571,336,215,287,134,594,870,471,992,1167,30,209,226,789,912,158,212,645,681,672,308,518,645,1072,1291,778,917,301,346,321
345,512,1135,384,831,1040,459,336,302,741,764,441,206,149,204,179,598,774,355,969,1153,209,30,273,817,925,117,267,632,692,554,143,568,495,1020,1258,761,907,211,344,209
472,746,1361,612,1057,1234,676,482,544,894,959,684,448,357,429,310,783,1014,597,1175,1354,226,273,30,984,1104,293,403,830,872,797,383,713,733,1244,1472,963,1104,202,529,446
1044,500,593,826,420,321,442,532,675,131,189,667,703,698,655,709,256,581,631,332,449,789,817,984,30,164,746,611,259,165,628,784,305,770,490,610,225,236,996,503,676
1130,554,486,892,381,189,523,653,756,265,213,724,797,807,757,827,357,566,706,228,317,912,925,1104,164,30,859,731,333,264,664,881,434,817,397,482,236,147,1106,613,773
428,485,1098,424,794,981,413,254,305,666,705,446,209,95,169,93,533,757,349,916,1097,158,117,293,746,859,30,182,574,625,550,186,489,518,981,1211,705,849,282,276,196
567,441,1014,499,716,863,340,108,339,524,590,462,271,166,194,130,412,717,358,810,984,212,267,403,611,731,182,30,464,499,543,299,344,558,895,1110,597,734,431,169,240
828,272,592,599,318,438,220,392,454,245,162,438,495,516,460,550,102,413,406,377,554,645,632,830,259,333,574,464,30,129,406,580,251,542,473,677,163,306,812,331,472
910,370,606,692,367,396,306,422,540,150,144,535,570,573,526,593,124,494,496,362,521,681,692,872,165,264,625,499,129,30,505,652,223,640,491,663,171,274,872,379,544
589,174,671,306,394,703,289,519,283,619,486,148,379,488,415,572,445,264,232,597,779,672,554,797,628,664,550,543,406,505,30,449,558,191,574,829,458,583,700,431,385
306,425,1051,273,749,983,394,348,199,718,710,333,116,164,163,243,559,675,257,903,1089,308,143,383,784,881,186,299,580,652,449,30,558,382,940,1184,702,849,285,324,138
832,414,796,667,537,581,303,267,495,211,335,544,489,450,425,444,179,624,470,555,708,518,568,713,305,434,489,344,251,223,558,558,30,657,680,855,357,466,742,264,457
452,300,822,169,554,863,386,557,250,748,636,143,339,465,401,556,568,406,235,757,939,645,495,733,770,817,518,558,542,640,191,382,657,30,730,985,611,741,609,479,359
1129,545,149,849,220,292,598,829,777,573,377,680,855,917,849,971,541,363,718,199,282,1072,1020,1244,490,397,981,895,473,491,574,940,680,730,30,286,352,287,1193,756,843
1382,792,214,1104,470,323,830,1039,1025,709,556,934,1098,1150,1084,1194,735,616,966,332,204,1291,1258,1472,610,482,1211,1110,677,663,829,1184,855,985,286,30,544,419,1434,975,1083
938,350,470,690,232,311,337,524,563,272,66,520,616,646,588,683,222,386,509,243,423,778,761,963,225,236,705,597,163,171,458,702,357,611,352,544,30,177,940,464,595
1083,490,387,829,269,164,485,660,709,327,175,657,763,792,734,824,353,459,654,126,280,917,907,1104,236,147,849,734,306,274,583,849,466,741,287,419,177,30,1087,605,742
301,679,1306,477,1003,1220,636,506,454,917,944,582,368,329,383,332,779,929,512,1147,1332,301,211,202,996,1106,282,431,812,872,700,285,742,609,1193,1434,940,1087,30,524,381
598,313,875,456,577,736,203,119,281,428,461,371,257,225,191,249,287,585,275,677,855,346,344,529,503,613,276,169,331,379,431,324,264,479,756,975,464,605,524,30,224
