30,322,1112,598,155,479,858,491,1327,452,1230,396,731,696,1382,306,496,405,567,828,952,428,590,622,942,347,472,982,1283,432,1215,320,818,301,414,261,986,459,970,405,247,134,675,717,849,910,612,682,672,486,1101,885,1044,569,861,499,151,394,1072,572,589
322,30,1026,410,261,494,898,226,1260,538,1200,111,571,768,1324,191,429,358,322,699,831,171,340,395,896,188,226,889,1161,215,1107,452,665,144,424,422,804,414,931,273,174,326,442,484,705,758,636,588,655,260,1074,797,882,578,868,330,231,468,945,487,610
1112,1026,30,668,1170,673,480,887,270,746,294,1055,508,605,340,892,652,743,801,368,246,907,803,729,234,1183,1166,167,241,847,156,866,425,1137,1411,922,419,685,232,788,949,1013,715,696,381,356,571,471,487,817,249,261,330,593,396,728,1135,774,193,580,586
598,410,668,30,605,371,670,249,907,479,875,423,194,606,975,324,243,281,169,331,461,276,178,119,577,561,529,532,786,225,736,499,287,524,804,520,428,275,615,224,386,529,152,180,329,379,451,269,412,183,759,451,503,399,608,130,568,438,570,225,431
155,261,1170,605,30,559,954,454,1393,552,1309,318,754,799,1452,317,548,458,544,866,995,394,564,610,1013,234,368,1036,1329,418,1266,427,846,198,301,372,1002,517,1043,425,256,239,661,703,880,939,699,731,748,471,1180,940,1070,650,948,510,67,488,1114,621,675
479,494,673,371,559,30,436,474,880,143,782,559,402,307,934,333,158,172,462,438,542,446,483,453,494,639,684,550,859,386,784,226,459,582,823,279,640,134,521,280,367,376,493,519,473,535,174,282,223,403,653,455,667,122,420,314,527,135,659,202,148
858,898,480,670,954,436,30,844,594,436,447,958,587,202,626,737,511,570,800,505,506,830,814,758,288,1044,1083,435,691,766,606,569,572,988,1222,630,702,516,279,667,773,754,777,785,549,584,292,441,290,766,333,395,665,349,125,664,925,496,573,483,318
491,226,887,249,454,474,844,30,1126,556,1089,212,412,746,1194,243,366,337,130,550,680,93,145,208,787,358,310,751,1001,122,954,516,503,332,607,510,624,373,825,227,283,459,250,290,546,593,596,473,585,108,969,668,709,537,795,211,421,494,787,394,572
1327,1260,270,907,1393,880,594,1126,30,936,205,1292,748,752,103,1121,877,965,1041,607,484,1144,1042,969,415,1417,1405,405,284,1083,252,1064,664,1370,1641,1123,636,906,391,1020,1176,1225,954,934,620,591,760,702,687,1055,292,493,538,793,536,964,1359,975,406,808,778
452,538,746,479,552,143,436,556,936,30,822,611,514,277,985,382,267,250,558,542,636,518,580,557,554,667,733,632,941,465,863,164,568,609,822,224,748,235,575,359,398,349,600,628,579,640,207,388,290,491,694,540,770,187,447,412,525,100,751,315,191
1230,1200,294,875,1309,782,447,1089,205,822,30,1242,729,614,214,1051,804,887,1014,592,492,1098,1019,948,334,1357,1361,394,417,1034,354,954,659,1306,1567,1014,681,827,299,957,1101,1127,943,931,617,606,649,648,591,1013,159,457,593,692,406,915,1276,869,456,743,671
396,111,1055,423,318,559,958,212,1292,611,1242,30,588,835,1358,259,481,419,312,722,853,178,325,390,938,178,155,918,1179,239,1129,530,680,163,426,502,806,472,974,322,253,407,431,470,722,772,697,625,709,270,1118,830,890,639,923,359,293,542,963,531,672
731,571,508,194,754,402,587,412,748,514,729,588,30,567,818,468,295,371,323,171,297,440,325,251,443,725,692,375,621,387,572,574,124,685,965,610,286,337,481,360,530,650,245,237,165,217,423,185,353,347,620,303,346,388,509,276,717,495,406,230,412
696,768,605,606,799,307,202,746,752,277,614,835,567,30,790,608,412,448,720,526,571,722,739,694,401,906,960,526,815,661,731,406,581,849,1069,466,740,404,407,556,634,594,724,740,571,620,185,413,245,672,494,457,727,241,248,575,772,343,663,411,207
1382,1324,340,975,1452,934,626,1194,103,985,214,1358,818,790,30,1184,938,1025,1110,677,556,1211,1112,1039,470,1482,1472,473,348,1150,323,1115,735,1434,1703,1174,709,966,443,1083,1237,1280,1025,1006,691,663,809,766,741,1122,326,558,610,845,576,1030,1418,1027,479,870,829
306,191,892,324,317,333,737,243,1121,382,1051,259,468,608,1184,30,277,199,299,580,710,186,323,348,749,339,383,756,1044,164,983,313,559,285,549,299,718,257,782,138,92,252,401,442,594,652,475,451,499,216,924,662,784,418,711,226,280,313,828,343,449
496,429,652,243,548,158,511,366,877,267,804,481,295,412,938,277,30,121,340,365,486,349,359,325,502,584,605,519,818,285,751,309,368,532,795,347,546,72,535,189,329,403,365,392,391,454,260,216,258,290,677,423,589,202,472,192,513,233,607,107,236
405,358,743,281,458,172,570,337,965,250,887,419,371,448,1025,199,121,30,339,454,577,305,362,348,587,508,544,610,909,247,842,248,451,454,710,273,627,90,619,141,244,314,395,429,478,540,308,307,331,271,759,513,675,250,542,197,423,195,697,197,283
567,322,801,169,544,462,800,130,1041,558,1014,312,323,720,1110,299,340,339,30,464,590,182,55,108,716,458,403,667,906,166,863,543,412,431,707,548,524,358,754,240,352,521,150,191,455,499,566,407,540,113,898,589,611,509,742,178,509,503,694,347,543
828,699,368,331,866,438,505,550,607,542,592,722,171,526,677,580,365,454,464,30,162,574,465,392,318,855,830,234,494,516,438,629,102,812,1091,675,245,406,355,472,640,737,382,369,75,129,407,187,319,482,488,171,259,392,416,399,829,541,278,288,406
952,831,246,461,995,542,506,680,484,636,492,853,297,571,556,710,486,577,590,162,30,705,590,516,267,987,959,131,364,648,306,737,210,944,1222,787,238,525,297,602,769,859,500,480,166,144,481,301,388,613,405,144,189,480,411,531,958,646,150,410,486
428,171,907,276,394,446,830,93,1144,518,1098,178,440,722,1211,186,349,305,182,574,705,30,201,254,794,316,293,770,1032,95,981,466,533,282,562,455,666,349,830,196,221,398,301,343,575,625,575,480,575,123,975,683,746,516,788,212,360,453,816,390,550
590,340,803,178,564,483,814,145,1042,580,1019,325,325,739,1112,323,359,362,55,465,590,201,30,104,724,472,410,669,902,190,860,567,410,447,721,573,515,380,762,264,375,545,137,176,454,495,584,417,555,138,905,593,604,528,755,199,530,527,691,363,562
622,395,729,119,610,453,758,208,969,557,948,390,251,694,1039,348,325,348,108,392,516,254,104,30,655,535,482,596,829,223,787,562,336,506,783,576,446,353,693,267,406,566,83,124,381,422,539,354,501,169,835,522,532,486,694,181,575,510,617,313,519
942,896,234,577,1013,494,288,787,415,554,334,938,443,401,470,749,502,587,716,318,267,794,724,655,30,1053,1057,181,444,730,360,680,390,1003,1267,738,474,527,68,653,800,840,656,650,353,367,377,345,301,711,212,178,420,407,196,612,979,590,317,440,394
347,188,1183,561,234,639,1044,358,1417,667,1357,178,725,906,1482,339,584,508,458,855,987,316,472,535,1053,30,169,1046,1316,369,1263,562,818,88,279,520,951,566,1088,430,302,398,578,618,859,911,782,746,808,409,1230,955,1032,726,1020,487,226,598,1100,644,756
472,226,1166,529,368,684,1083,310,1405,733,1361,155,692,960,1472,383,605,544,403,830,959,293,410,482,1057,169,30,1030,1280,357,1234,646,783,202,380,613,894,597,1094,446,369,505,515,550,826,872,823,743,833,380,1238,944,984,764,1047,476,354,664,1066,652,797
982,889,167,532,1036,550,435,751,405,632,394,918,375,526,473,756,519,610,667,234,131,770,669,596,181,1046,1030,30,339,710,264,745,297,1000,1275,799,335,554,205,652,813,884,585,570,254,244,463,335,373,680,305,127,271,476,341,590,1000,653,169,445,474
1283,1161,241,786,1329,859,691,1001,284,941,417,1179,621,815,348,1044,818,909,906,494,364,1032,902,829,444,1316,1280,339,30,977,115,1054,528,1275,1554,1108,439,855,443,936,1103,1188,802,774,487,438,770,631,682,939,431,434,338,785,607,862,1292,962,247,742,782
432,215,847,225,418,386,766,122,1083,465,1034,239,387,661,1150,164,285,247,166,516,648,95,190,223,730,369,357,710,977,30,924,426,480,329,609,423,622,287,766,136,215,385,275,317,520,573,513,417,511,85,911,621,698,454,723,150,382,402,761,325,488
1215,1107,156,736,1266,784,606,954,252,863,354,1129,572,731,323,983,751,842,863,438,306,981,860,787,360,1263,1234,264,115,924,30,979,481,1220,1498,1033,422,786,358,876,1041,1118,765,740,438,396,691,565,603,889,352,361,321,708,522,807,1230,887,201,676,703
320,452,866,499,427,226,569,516,1064,164,954,530,574,406,1115,313,309,248,543,629,737,466,567,562,680,562,646,745,1054,426,979,30,643,505,697,91,823,268,703,333,308,219,612,646,662,724,336,473,410,465,826,650,858,303,580,411,403,122,855,378,316
818,665,425,287,846,459,572,503,664,568,659,680,124,581,735,559,368,451,412,102,210,533,410,336,390,818,783,297,528,480,481,643,30,779,1059,684,211,410,427,451,620,733,320,303,75,124,451,213,368,440,558,242,256,427,486,368,809,559,313,295,445
301,144,1137,524,198,582,988,332,1370,609,1306,163,685,849,1434,285,532,454,431,812,944,282,447,506,1003,88,202,1000,1275,329,1220,505,779,30,311,463,917,512,1036,381,246,344,551,592,818,872,726,698,754,373,1179,908,996,670,965,443,182,540,1059,594,700
414,424,1411,804,301,823,1222,607,1641,822,1567,426,965,1069,1703,549,795,710,707,1091,1222,562,721,783,1267,279,380,1275,1554,609,1498,697,1059,311,30,641,1197,770,1299,653,497,509,827,866,1098,1152,965,970,1008,654,1438,1181,1277,914,1212,722,327,758,1338,863,940
261,422,922,520,372,279,630,510,1123,224,1014,502,610,466,1174,299,347,273,548,675,787,455,573,576,738,520,613,799,1108,423,1033,91,684,463,641,30,863,304,762,341,281,163,627,664,705,768,396,519,467,467,886,704,903,361,640,427,351,178,906,420,375
986,804,419,428,1002,640,702,624,636,748,681,806,286,740,709,718,546,627,524,245,238,666,515,446,474,951,894,335,439,622,422,823,211,917,1197,863,30,589,505,612,780,906,410,376,202,150,622,391,534,574,608,338,131,604,609,523,966,739,261,475,619
459,414,685,275,517,134,516,373,906,235,827,472,337,404,966,257,72,90,358,406,525,349,380,353,527,566,597,554,855,287,786,268,410,512,770,304,589,30,559,183,303,364,396,425,433,496,257,254,272,300,699,457,631,198,484,211,482,195,645,147,232
970,931,232,615,1043,521,279,825,391,575,299,974,481,407,443,782,535,619,754,355,297,830,762,693,68,1088,1094,205,443,766,358,703,427,1036,1299,762,505,559,30,688,832,867,695,688,390,401,398,381,328,748,175,215,446,433,194,648,1010,614,335,474,417
405,273,788,224,425,280,667,227,1020,359,957,322,360,556,1083,138,189,141,240,472,602,196,264,267,653,430,446,652,936,136,876,333,451,381,653,341,612,183,688,30,200,335,319,357,485,544,410,348,417,164,831,558,676,351,630,125,388,299,720,244,385
247,174,949,386,256,367,773,283,1176,398,1101,253,530,634,1237,92,329,244,352,640,769,221,375,406,800,302,369,813,1103,215,1041,308,620,246,497,281,780,303,832,200,30,207,458,500,655,714,511,508,544,270,972,718,846,456,753,288,219,328,888,399,485
134,326,1013,529,239,376,754,459,1225,349,1127,407,650,594,1280,252,403,314,521,737,859,398,545,566,840,398,505,884,1188,385,1118,219,733,344,509,163,906,364,867,335,207,30,619,659,761,823,508,588,569,438,997,787,958,465,757,430,219,290,979,480,485
675,442,715,152,661,493,777,250,954,600,943,431,245,724,1025,401,365,395,150,382,500,301,137,83,656,578,515,585,802,275,765,612,320,551,827,627,410,396,695,319,458,619,30,72,364,399,570,368,524,221,834,518,500,519,708,231,626,556,594,344,551
717,484,696,180,703,519,785,290,934,628,931,470,237,740,1006,442,392,429,191,369,480,343,176,124,650,618,550,570,774,317,740,646,303,592,866,664,376,425,688,357,500,659,72,30,347,375,587,374,535,263,825,508,470,539,712,267,667,587,569,363,570
849,705,381,329,880,473,549,546,620,579,617,722,165,571,691,594,391,478,455,75,166,575,454,381,353,859,826,254,487,520,438,662,75,818,1098,705,202,433,390,485,655,761,364,347,30,93,450,222,363,482,518,206,228,432,460,406,844,575,271,316,447
910,758,356,379,939,535,584,593,591,640,606,772,217,620,663,652,454,540,499,129,144,625,495,422,367,911,872,244,438,573,396,724,124,872,1152,768,150,496,401,544,714,823,399,375,93,30,506,283,416,532,517,224,165,491,492,462,902,637,226,379,505
612,636,571,451,699,174,292,596,760,207,649,697,423,185,809,475,260,308,566,407,481,575,584,539,377,782,823,463,770,513,691,336,451,726,965,396,622,257,398,410,511,508,570,587,450,506,30,272,123,520,521,376,626,89,279,421,669,250,589,256,56
682,588,471,269,731,282,441,473,702,388,648,625,185,413,766,451,216,307,407,187,301,480,417,354,345,746,743,335,631,417,565,473,213,698,970,519,391,254,381,348,508,588,368,374,222,283,272,30,199,396,526,241,416,244,371,298,695,384,421,141,264
672,655,487,412,748,223,290,585,687,290,591,709,353,245,741,499,258,331,540,319,388,575,555,501,301,808,833,373,682,511,603,410,368,754,1008,467,534,272,328,417,544,569,524,535,363,416,123,199,30,507,462,284,534,137,244,405,715,319,496,223,131
486,260,817,183,471,403,766,108,1055,491,1013,270,347,672,1122,216,290,271,113,482,613,123,138,169,711,409,380,680,939,85,889,465,440,373,654,467,574,300,748,164,270,438,221,263,482,532,520,396,507,30,892,594,654,462,717,133,435,432,723,316,496
1101,1074,249,759,1180,653,333,969,292,694,159,1118,620,494,326,924,677,759,898,488,405,975,905,835,212,1230,1238,305,431,911,352,826,558,1179,1438,886,608,699,175,831,972,997,834,825,518,517,521,526,462,892,30,348,532,562,281,793,1147,740,401,618,543
885,797,261,451,940,455,395,668,493,540,457,830,303,457,558,662,423,513,589,171,144,683,593,522,178,955,944,127,434,621,361,650,242,908,1181,704,338,457,215,558,718,787,518,508,206,224,376,241,284,594,348,30,303,383,301,501,905,558,243,350,384
1044,882,330,503,1070,667,665,709,538,770,593,890,346,727,610,784,589,675,611,259,189,746,604,532,420,1032,984,271,338,698,321,858,256,996,1277,903,131,631,446,676,846,958,500,470,228,165,626,416,534,654,532,303,30,618,570,591,1034,770,167,514,628
