30,151,322,316,394,818,983,261,1123,982,791,491,1382,432,533,514,461,486,986,438,452,731,672,675,496,598,1129,479,638,347,345,952,861,942,858,472,374,910,564,405,849,1215,320,696,134,567,584,404,1080,1044,569
151,30,231,387,460,809,1010,351,1145,1000,826,421,1418,382,494,423,431,435,966,409,525,717,715,626,513,568,1169,527,642,226,273,958,917,979,925,354,364,902,615,423,844,1230,403,772,219,509,622,374,1103,1034,619
322,231,30,417,468,665,911,422,1036,889,746,226,1324,215,330,223,286,260,804,271,538,571,655,442,429,410,1086,494,525,188,97,831,868,896,898,226,266,758,577,358,705,1107,452,768,326,322,560,241,994,882,578
316,387,417,30,108,609,714,107,858,723,518,473,1104,383,426,550,354,422,788,335,169,537,394,568,272,456,849,204,418,535,384,710,576,666,573,612,260,692,283,205,629,958,74,416,212,499,316,319,816,826,288
394,460,468,108,30,559,640,178,785,653,444,494,1027,402,422,580,358,432,739,343,100,495,319,556,233,438,771,135,370,598,426,646,497,590,496,664,276,637,206,195,575,887,122,343,290,503,247,335,743,770,212
818,809,665,609,559,30,352,684,433,297,318,503,735,480,368,594,413,440,211,432,568,124,368,320,368,287,541,459,221,818,598,210,486,390,572,783,477,124,435,451,75,481,643,581,733,412,366,467,398,256,427
983,1010,911,714,640,352,30,788,176,104,226,786,443,738,642,886,660,712,408,672,611,421,352,635,528,570,219,540,417,1069,845,201,280,114,372,1062,685,311,466,617,311,285,732,479,882,707,429,701,135,344,459
261,351,422,107,178,684,788,30,933,799,592,510,1174,423,482,576,407,467,863,386,224,610,467,627,347,520,919,279,493,520,401,787,640,738,630,613,308,768,354,273,705,1033,91,466,163,548,392,365,891,903,361
1123,1145,1036,858,785,433,176,933,30,177,372,896,332,857,754,992,781,826,423,795,757,517,498,723,663,677,199,684,541,1193,969,253,406,245,490,1175,816,362,611,753,388,146,877,616,1024,810,572,826,73,332,604
982,1000,889,723,653,297,104,799,177,30,250,751,473,710,608,848,634,680,335,648,632,375,373,585,519,532,277,550,394,1046,822,131,341,181,435,1030,670,244,483,610,254,264,745,526,884,667,437,679,136,271,476
791,826,746,518,444,318,226,592,372,250,30,648,623,585,507,751,506,570,457,513,416,339,156,542,349,448,374,345,275,902,682,281,201,183,284,912,512,337,269,434,296,478,535,320,689,585,236,538,330,437,262
491,421,226,473,494,503,786,510,896,751,648,30,1194,122,174,134,184,108,624,188,556,412,585,250,366,249,971,474,405,358,179,680,795,787,844,310,248,593,539,337,546,954,516,746,459,130,498,188,857,709,537
