30,1101,396,1283,432,675,696,95,706,345,1123,953,1378,564,155,832,682,496,499,818,486,1311,514,622,638,533,986,526,438,942,590
1101,30,1118,431,911,834,494,1090,426,1010,253,461,344,567,1180,701,526,677,793,558,892,342,1071,835,594,826,608,646,840,212,905
396,1118,30,1179,239,431,835,331,760,148,1065,832,1337,639,318,627,625,481,359,680,270,1246,168,390,559,343,806,509,308,938,325
1283,431,1179,30,977,802,815,1253,676,1095,231,377,290,793,1329,611,631,818,862,528,939,174,1088,829,680,866,439,788,924,444,902
432,911,239,977,30,275,661,375,563,149,857,630,1129,455,418,450,417,285,150,480,85,1039,215,223,350,146,622,310,104,730,190
675,834,431,802,275,30,724,620,577,385,723,464,993,525,661,228,368,365,231,320,221,889,320,83,309,177,410,368,276,656,137
696,494,835,815,661,724,30,704,206,717,616,612,806,238,799,710,413,412,575,581,672,779,845,694,453,632,740,397,588,401,739
95,1090,331,1253,375,620,704,30,696,282,1099,918,1359,555,125,783,652,467,451,778,430,1287,450,567,603,481,942,498,388,926,531
706,426,760,676,563,577,206,696,30,644,486,440,714,172,787,539,247,309,459,406,561,664,742,554,298,508,564,283,489,278,609
345,1010,148,1095,149,385,717,282,644,30,969,748,1240,521,307,568,522,367,263,598,198,1153,209,336,459,265,741,396,204,831,287
1123,253,1065,231,857,723,616,1099,486,969,30,296,304,611,1181,555,481,663,737,433,826,218,992,737,541,754,423,632,795,245,811
953,461,832,377,630,464,612,918,440,748,296,30,561,513,989,289,310,491,517,182,592,455,744,486,346,519,181,464,579,323,559
1378,344,1337,290,1129,993,806,1359,714,1240,304,561,30,851,1443,818,750,926,1010,704,1099,149,1265,1010,811,1027,665,895,1066,467,1084
564,567,639,793,455,525,238,555,172,521,611,513,851,30,646,541,252,205,367,435,464,795,639,491,269,425,612,190,382,414,532
155,1180,318,1329,418,661,799,125,787,307,1181,989,1443,646,30,836,731,548,510,846,471,1368,451,610,678,531,1002,579,446,1013,564
832,701,627,611,450,228,710,783,539,568,555,289,818,541,836,30,328,429,364,179,400,708,518,267,303,336,211,416,425,537,334
682,526,625,631,417,368,413,652,247,522,481,310,750,252,731,328,30,216,298,213,396,668,576,354,98,331,391,187,349,345,417
496,677,481,818,285,365,412,467,309,367,663,491,926,205,548,429,216,30,192,368,290,851,467,325,178,252,546,61,211,502,359
499,793,359,862,150,231,575,451,459,263,737,517,1010,367,510,364,298,192,30,368,133,920,315,181,231,92,523,209,94,612,199
818,558,680,528,480,320,581,778,406,598,433,182,704,435,846,179,213,368,368,30,440,603,594,336,221,368,211,345,432,390,410
486,892,270,939,85,221,672,430,561,198,826,592,1099,464,471,400,396,290,133,440,30,1006,212,169,329,103,574,310,120,711,138
1311,342,1246,174,1039,889,779,1287,664,1153,218,455,149,795,1368,708,668,851,920,603,1006,30,1167,909,726,933,550,820,979,417,983
514,1071,168,1088,215,320,845,450,742,209,992,744,1265,639,451,518,576,467,315,594,212,1167,30,289,508,275,699,490,287,889,216
622,835,390,829,223,83,694,567,554,336,737,486,1010,491,610,267,354,325,181,336,169,909,289,30,290,125,446,332,223,655,104
638,594,559,680,350,309,453,603,298,459,541,346,811,269,678,303,98,178,231,221,329,726,508,290,30,263,400,154,285,412,351
533,826,343,866,146,177,632,481,508,265,754,519,1027,425,531,336,331,252,92,368,103,933,275,125,263,30,506,266,129,644,138
986,608,806,439,622,410,740,942,564,741,423,181,665,612,1002,211,391,546,523,211,574,550,699,446,400,506,30,525,586,474,515
526,646,509,788,310,368,397,498,283,396,632,464,895,190,579,416,187,61,209,345,310,820,490,332,154,266,525,30,236,471,372
438,840,308,924,104,276,588,388,489,204,795,579,1066,382,446,425,349,211,94,432,120,979,287,223,285,129,586,236,30,660,218
942,212,938,444,730,656,401,926,278,831,245,323,467,414,1013,537,345,502,612,390,711,417,889,655,412,644,474,471,660,30,724
590,905,325,902,190,137,739,531,609,287,811,559,1084,532,564,334,417,359,199,410,138,983,216,104,351,138,515,372,218,724,30
