"lon","lat"
7.6503014,51.9498799
7.6414876,51.9604829
7.61016,51.9646
7.654528,51.954503
7.642595,51.9682181
7.6304298,51.9579407
7.6343074,51.9767622
7.6366,51.9743
7.6329324,51.9738727
7.6166964,51.9532809
7.62813,51.95329
7.5982961,51.966712
7.655372,51.9713844
7.64138,51.97113
7.6390387,51.9472659
7.6320987,51.9498832
7.62209,51.94656
7.62376,51.96468
7.6090559,51.9463885
7.60564,51.96635
7.58469,51.9653
7.6359981,51.9474428
7.6035977,51.9729912
7.59878,51.96643
7.6237645,51.9527276
7.58384,51.96231
7.596053,51.9585394
7.6154369,51.969254
7.6529,51.95536
7.6343981,51.9693705
7.61323,51.9584
7.60817,51.97811
7.6172374,51.9757169
7.64462,51.97123
7.65641,51.96452
7.6358143,51.9658416
7.62758,51.95977
7.6222619,51.9709284
7.6177239,51.9720578
7.60884,51.96836
7.6500009,51.9681734
7.6155586,51.9715187
7.60168,51.9701
7.6206177,51.9633789
7.6451868,51.96475
7.6174242,51.9445123
7.6212114,51.95129
7.58923,51.96915
7.6365,51.96259
7.6304497,51.970202
7.631613,51.976188
