"lon","lat"
7.6503014,51.9498799
7.6304497,51.970202
7.6440723,51.9587584
7.6214501,51.9766836
7.5870371,51.9640462
7.6177239,51.9720578
7.6366,51.9743
7.6222619,51.9709284
7.6154369,51.969254
7.6529,51.95536
7.6451868,51.96475
7.60168,51.9701
7.6258528,51.9616031
7.60564,51.96635
7.6359981,51.9474428
7.6212114,51.95129
7.6358143,51.9658416
7.58923,51.96915
7.5982961,51.966712
7.5930105,51.975277
7.6111634,51.9724975
7.6172374,51.9757169
7.6673981,51.9586703
7.631613,51.976188
7.6224002,51.9518166
7.642595,51.9682181
7.6343074,51.9767622
7.6155586,51.9715187
7.62758,51.95977
7.6389544,51.9726463
7.6320987,51.9498832
7.62131,51.96365
7.59061,51.95608
7.63366,51.96637
7.65081,51.96675
7.6414876,51.9604829
7.6101736,51.9727101
7.6304298,51.9579407
7.60557,51.9588
7.6039698,51.9577489
7.61016,51.9646
7.6235569,51.9530873
7.6133455,51.9737541
7.63802,51.96911
7.6329324,51.9738727
7.6343981,51.9693705
7.6089137,51.9701708
7.6360101,51.9496374
7.6500009,51.9681734
7.6540233,51.9628922
7.5970566,51.9556294
7.61323,51.9584
7.6334061,51.9580046
7.655372,51.9713844
7.6301426,51.9776724
7.5933084,51.9698742
7.6105,51.95649
7.6365,51.96489
7.65641,51.96452
7.6206177,51.9633789
7.60448,51.9628627
7.64138,51.97113
7.6390387,51.9472659
7.6380005,51.9639647
7.60884,51.96836
7.58469,51.9653
7.6217966,51.958984
7.59878,51.96643
7.6090559,51.9463885
7.60817,51.97811
7.60876,51.95112
