30,717,589,612,320,953,675,970,938,1123,672,261,1283,934,347,952,1215,584,1129,1327,821,1072,496,638,479,1382,155,1044,459,438,672,539,404,858,982,828,461,1101,1311,910,564
717,30,570,587,646,442,72,688,495,704,535,664,774,423,618,480,740,480,812,934,695,569,392,320,519,1006,703,470,425,316,361,233,346,785,570,369,292,825,866,375,545
589,570,30,56,316,514,551,417,458,597,131,375,782,501,756,486,703,120,574,778,264,596,236,289,148,829,675,628,232,415,268,562,425,318,474,406,418,543,779,505,63
612,587,56,30,336,512,570,398,452,582,123,396,770,499,782,481,691,138,554,760,240,589,260,303,174,809,699,626,257,439,277,585,451,292,463,407,442,521,763,506,89
320,646,316,336,30,753,612,703,716,877,410,91,1054,736,562,737,979,339,859,1064,539,855,309,453,226,1115,427,858,268,379,467,538,363,569,745,629,398,826,1061,724,297
953,442,514,512,753,30,464,354,121,296,420,800,377,50,969,87,331,451,430,524,471,162,491,346,559,596,989,145,531,579,317,606,613,557,186,156,561,461,455,97,513
675,72,551,570,612,464,30,695,512,723,524,627,802,446,578,500,765,462,824,954,689,594,365,309,493,1025,661,500,396,276,355,193,306,777,585,382,253,834,889,399,525
970,688,417,398,703,354,695,30,264,242,328,762,443,358,1088,297,358,418,189,391,226,335,535,449,521,443,1043,446,559,696,396,790,722,279,205,355,687,175,403,401,438
938,495,458,452,716,121,512,264,30,243,359,767,375,125,984,66,311,408,352,475,386,170,472,337,520,544,985,225,509,588,297,638,620,469,106,163,572,377,423,171,462
1123,704,597,582,877,296,723,242,243,30,498,933,231,312,1193,253,146,572,199,261,436,194,663,541,684,332,1181,332,696,795,494,852,826,490,177,377,781,253,218,362,611
672,535,131,123,410,420,524,328,359,498,30,467,682,407,808,388,603,126,487,687,212,496,258,246,223,741,748,534,272,437,208,566,455,290,373,319,434,462,681,416,143
261,664,375,396,91,800,627,762,767,933,467,30,1108,782,520,787,1033,392,919,1123,600,906,347,493,279,1174,372,903,304,386,513,538,365,630,799,675,407,886,1118,768,354
1283,774,782,770,1054,377,802,443,375,231,682,1108,30,397,1316,364,115,746,370,284,637,247,818,680,859,348,1329,338,855,924,642,950,958,691,339,494,907,431,174,438,793
934,423,501,499,736,50,446,358,125,312,407,782,397,30,949,95,350,436,441,541,466,182,472,327,543,613,969,157,513,559,299,586,593,554,195,137,541,470,474,80,499
