"lon","lat"
7.6503014,51.9498799
7.6090559,51.9463885
7.58923,51.96915
7.59061,51.95608
7.6529,51.95536
7.58384,51.96231
7.58469,51.9653
7.6367754,51.9730844
7.6320987,51.9498832
7.6186482,51.9551729
7.63802,51.96911
7.6089137,51.9701708
7.6343981,51.9693705
7.6365,51.96259
7.6358143,51.9658416
7.6396278,51.9668951
7.5970566,51.9556294
7.6214501,51.9766836
7.6177239,51.9720578
7.6304497,51.970202
7.5982961,51.966712
7.6451868,51.96475
7.642595,51.9682181
7.60884,51.96836
7.6451,51.94999
7.6237645,51.9527276
7.6458742,51.9736959
7.5930105,51.975277
7.6390387,51.9472659
7.60168,51.9701
7.6018463,51.9759456
