30,405,569,1101,564,1083,404,696,499,514,134,1123,479,396,1130,612,428,675,1311,861,414,837,572,589,706,1378,828,1112,584,472,982,737,970,832,347,320,394,986,818,672,155,432,622,438,1230,1044,261,952,938,486,491
405,30,351,831,352,742,71,556,125,321,335,799,280,322,773,410,196,319,984,630,653,564,244,385,468,1068,472,788,323,446,652,385,688,457,430,333,299,612,442,417,425,136,267,76,957,676,341,602,595,164,227
569,351,30,562,38,584,392,241,364,638,465,604,122,639,661,89,516,519,788,329,914,300,206,64,167,845,392,593,93,764,476,317,433,533,726,303,212,604,504,137,650,454,486,380,692,618,361,480,454,462,537
1101,831,562,30,567,334,866,494,793,1071,997,253,653,1118,447,521,975,834,342,281,1438,299,618,543,426,344,488,249,555,1238,305,527,175,701,1230,826,740,608,674,462,1180,911,835,840,159,532,886,405,377,892,969
564,352,38,567,30,592,393,238,367,639,460,611,118,639,669,89,518,525,795,332,911,306,212,63,172,851,400,600,101,764,483,326,438,541,724,297,206,612,511,143,646,455,491,382,696,626,354,488,462,464,539
1083,742,584,334,592,30,767,631,674,917,987,126,657,997,147,572,849,641,280,435,1364,354,542,583,481,383,306,124,544,1104,139,388,281,466,1130,852,760,327,447,482,1132,792,660,734,387,236,906,175,177,757,824
404,71,392,866,393,767,30,596,129,280,343,826,321,284,792,451,155,306,1011,669,627,600,278,425,507,1097,494,816,362,408,679,409,722,460,398,363,335,622,447,455,411,97,253,65,991,690,365,625,620,133,188
696,556,241,494,238,631,596,30,575,845,594,616,307,835,732,185,722,724,779,248,1069,307,411,207,206,806,526,605,293,960,526,477,407,710,906,406,343,740,678,245,799,661,694,588,614,727,466,571,537,672,746
499,125,364,793,367,674,129,575,30,315,430,737,314,359,694,421,212,231,920,614,722,534,213,398,459,1010,399,728,319,476,590,318,648,364,487,411,361,523,350,405,510,150,181,94,915,591,427,531,528,133,211
514,321,638,1071,639,917,280,845,315,30,504,992,571,168,912,696,158,320,1167,899,555,817,498,672,742,1265,645,983,600,226,848,580,927,518,309,591,580,699,522,689,451,215,289,287,1190,789,576,773,778,212,134
