"lon","lat"
7.6503014,51.9498799
7.6035977,51.9729912
7.655372,51.9713844
7.6540233,51.9628922
7.6105,51.95649
7.62131,51.96365
7.60817,51.97811
7.6089137,51.9701708
7.6237645,51.9527276
7.6039698,51.9577489
7.6177239,51.9720578
7.6451868,51.96475
7.629328,51.9477658
7.59061,51.95608
7.6258528,51.9616031
7.6365,51.96489
7.6320987,51.9498832
7.5951649,51.971603
7.6366,51.9743
7.61323,51.9584
7.6172374,51.9757169
7.65,51.9531224
7.6304497,51.970202
7.6304298,51.9579407
7.65081,51.96675
7.6343074,51.9767622
7.6365,51.96259
7.6233189,51.9562418
7.60448,51.9628627
7.6451,51.94999
7.61016,51.9646
7.621907,51.9781995
7.637205,51.9610634
7.62209,51.94656
7.64138,51.97113
7.6367754,51.9730844
7.6390387,51.9472659
7.5933084,51.9698742
7.63366,51.96637
7.58923,51.96915
7.6301426,51.9776724
