30,910,316,1283,572,134,1382,1129,672,706,1101,858,432,885,151,569,533,589,345,1230,731,486,496,1080,472,638,675,628,849,986,818,1327,737,396,452,938,539,374,514,368,953,306,1215,612,672,261,461,479,404,622,934,970,1311,952,821,828,1238,491,405,95,1130
910,30,692,438,379,823,663,491,416,445,517,584,573,224,902,491,460,505,692,606,217,532,454,332,658,306,399,370,93,150,202,591,213,772,640,171,543,570,681,792,97,652,396,506,287,768,506,535,561,422,80,401,521,144,494,129,438,593,544,871,264
316,692,30,1031,344,212,1104,849,394,423,818,573,383,627,387,288,426,306,384,947,537,422,272,816,495,418,568,370,629,788,644,1051,510,494,169,690,494,260,550,482,723,273,958,328,436,107,354,204,319,519,705,691,1044,710,536,599,975,473,289,318,892
1283,438,1031,30,742,1188,348,370,682,676,431,691,977,434,1292,785,866,782,1095,417,621,939,818,265,1065,680,802,692,487,439,599,284,582,1179,941,375,950,958,1088,1199,377,1044,115,770,642,1108,907,859,958,829,397,443,174,364,637,494,138,1001,936,1253,207
572,379,344,742,30,480,870,629,223,277,618,483,325,350,585,206,261,238,422,743,230,316,107,548,452,104,344,127,316,475,344,808,198,531,315,396,373,257,498,540,414,343,676,256,130,420,247,202,278,313,396,474,778,410,403,288,702,394,244,542,589
134,823,212,1188,480,30,1280,1026,569,602,997,754,385,787,219,465,473,485,325,1127,650,438,403,981,455,548,619,530,761,906,743,1225,647,407,349,843,500,302,504,384,863,252,1118,508,579,163,397,376,343,566,844,867,1211,859,717,737,1140,459,335,146,1039
1382,663,1104,348,870,1280,30,286,741,711,326,626,1150,558,1418,845,1051,829,1258,214,818,1122,938,369,1259,830,1025,792,691,709,835,103,744,1358,985,544,1152,1098,1291,1372,596,1184,323,809,780,1174,1072,934,1114,1039,613,443,204,556,616,677,272,1194,1083,1366,482
1129,491,849,370,629,1026,286,30,487,456,92,386,917,337,1169,591,827,574,1020,149,610,896,692,203,1034,598,824,545,499,573,654,241,523,1126,730,352,933,855,1072,1137,430,940,292,554,545,919,839,680,876,829,441,189,282,377,363,473,263,971,843,1114,397
672,416,394,682,223,569,741,487,30,84,462,290,511,284,715,137,454,131,594,591,353,507,258,456,641,246,524,129,363,534,464,687,263,709,290,359,566,419,689,714,420,499,603,123,208,467,434,223,455,501,407,328,681,388,212,319,616,585,417,658,564
706,445,423,676,277,602,711,456,84,30,426,236,563,291,755,167,508,148,644,555,400,561,309,445,694,298,577,183,395,564,508,661,305,760,306,370,620,469,742,764,440,546,595,129,257,493,487,259,507,554,430,300,664,402,160,350,604,639,468,696,572
1101,517,818,431,618,997,326,92,462,426,30,333,911,348,1147,562,826,543,1010,159,620,892,677,249,1031,594,834,529,518,608,674,292,527,1118,694,377,934,840,1071,1128,461,924,352,521,541,886,832,653,866,835,470,175,342,405,321,488,325,969,831,1090,447
858,584,573,691,483,754,626,386,290,236,333,30,766,395,925,349,714,318,841,447,587,766,511,461,898,499,777,388,549,702,685,594,486,958,436,469,826,665,947,959,557,737,606,292,453,630,692,436,707,758,554,279,634,506,122,505,596,844,667,860,638
432,573,383,977,325,385,1150,917,511,563,911,766,30,621,382,454,146,488,149,1034,387,85,285,816,162,350,275,420,520,622,443,1083,437,239,465,646,146,156,215,254,630,164,924,513,402,423,109,386,97,223,610,766,1039,648,692,516,958,122,136,375,807
885,224,627,434,350,787,558,337,284,291,348,395,621,30,905,383,524,384,731,457,303,594,423,229,732,302,518,288,206,338,361,493,217,830,540,110,628,576,767,844,192,662,361,376,254,704,544,455,587,522,189,215,458,144,309,171,383,668,558,859,311
151,902,387,1292,585,219,1418,1169,715,755,1147,925,382,905,30,619,494,644,273,1276,717,435,513,1103,388,642,626,656,844,966,790,1359,741,293,525,949,474,364,423,262,952,280,1230,669,683,351,431,527,374,575,932,1010,1333,958,878,829,1257,421,388,103,1131
569,491,288,785,206,465,845,591,137,167,562,349,454,383,619,30,421,64,521,692,388,462,202,562,586,262,519,153,432,604,504,793,317,639,187,454,528,346,638,640,505,418,708,89,246,361,384,122,392,486,491,433,788,480,291,392,722,537,351,559,661
533,460,426,866,261,473,1051,827,454,508,826,714,146,524,494,421,30,455,265,945,275,103,252,714,238,263,177,357,409,506,327,983,337,343,474,542,142,205,275,362,519,257,816,478,316,482,106,375,160,125,499,681,933,540,633,409,852,174,172,481,694
589,505,306,782,238,485,829,574,131,148,543,318,488,384,644,64,455,30,554,671,412,496,236,555,620,289,551,174,447,619,528,778,336,672,191,458,562,379,672,672,514,449,703,56,268,375,418,148,425,519,501,417,779,486,264,406,715,572,385,583,664
345,692,384,1095,422,325,1258,1020,594,644,1010,841,149,731,273,521,265,554,30,1135,505,198,367,927,160,459,385,512,638,741,561,1193,550,148,495,761,231,206,209,149,748,143,1040,580,508,401,219,441,175,336,728,866,1153,764,774,632,1073,179,209,282,925
1230,606,947,417,743,1127,214,149,591,555,159,447,1034,457,1276,692,945,671,1135,30,729,1013,804,309,1152,715,943,656,617,681,772,205,642,1242,822,470,1052,967,1190,1253,544,1051,354,649,662,1014,955,782,991,948,556,299,293,492,447,592,311,1089,957,1219,486
731,217,537,621,230,650,818,610,353,400,620,587,387,303,717,388,275,412,505,729,30,347,295,479,477,159,245,269,165,286,146,748,132,588,514,303,366,388,505,607,274,468,572,423,177,610,320,402,374,251,254,481,692,297,496,171,609,412,360,689,450
486,532,422,939,316,438,1122,896,507,561,892,766,85,594,435,462,103,496,198,1013,347,30,290,786,169,329,221,412,482,574,394,1055,408,270,491,614,103,192,212,290,592,216,889,520,382,467,109,403,133,169,571,748,1006,613,688,482,924,108,164,430,766
496,454,272,818,107,403,938,692,258,309,677,511,285,423,513,202,252,236,367,804,295,290,30,620,417,178,365,178,391,546,404,877,274,481,267,472,356,194,467,486,491,277,751,260,206,347,212,158,227,325,472,535,851,486,439,365,776,366,189,467,666
