"lon","lat"
7.6503014,51.9498799
7.6320987,51.9498832
7.61323,51.9584
7.6380005,51.9639647
7.6111634,51.9724975
7.6174242,51.9445123
7.6334061,51.9580046
7.58469,51.9653
7.58384,51.96231
7.65641,51.96452
7.6358143,51.9658416
7.631613,51.976188
7.61016,51.9646
7.60557,51.9588
7.6166964,51.9532809
7.6359981,51.9474428
7.5930105,51.975277
7.6396278,51.9668951
7.6304497,51.970202
7.6343074,51.9767622
7.6451868,51.96475
7.60564,51.96635
7.6365,51.96259
7.60168,51.9701
7.6304298,51.9579407
7.5982961,51.966712
7.6172374,51.9757169
7.6212114,51.95129
7.6155586,51.9715187
7.6451,51.94999
7.61075,51.95068
7.63802,51.96911
7.6458742,51.9736959
7.6500009,51.9681734
7.60034,51.96608
7.6365,51.96489
7.60817,51.97811
7.6389544,51.9726463
7.6105,51.95649
7.62376,51.96468
7.6039698,51.9577489
