30,1123,1238,682,461,821,486,459,514,405,533,934,706,731,832,598,428,569,572,396,472,858,499,837,952,345,539,394,432,452,696,675,1129,983,1112,491,320,347,818,1080,828,953,791,942,1382,479,656,982,672,306,584
1123,30,148,481,781,436,826,696,992,799,754,312,486,517,555,654,916,604,591,1065,961,490,737,348,253,969,852,785,857,757,616,723,199,176,41,896,877,1193,433,73,377,296,372,245,332,684,778,177,494,903,572
1238,148,30,591,884,549,924,810,1084,906,852,391,604,609,626,771,1016,722,702,1164,1057,596,840,466,342,1073,945,903,958,875,730,806,263,294,159,992,994,1297,520,190,473,372,490,360,272,801,861,287,604,1012,689
682,481,591,30,338,352,396,254,576,348,331,293,247,185,328,368,480,244,141,625,535,441,298,275,301,522,441,384,417,388,413,368,531,353,471,473,473,746,213,439,187,310,208,345,766,282,413,335,45,451,183
461,781,884,338,30,616,109,221,285,96,106,541,487,320,402,503,174,384,247,318,236,692,74,570,575,219,180,358,109,414,593,253,839,660,771,184,398,443,413,740,443,561,506,651,1072,324,250,634,323,186,345
821,436,549,352,616,30,688,450,870,597,633,466,160,496,624,271,757,291,403,889,822,122,585,146,422,774,745,457,692,406,212,689,363,304,426,767,539,984,480,402,413,471,192,223,616,381,733,360,365,675,305
486,826,924,396,109,688,30,300,212,164,103,571,561,347,400,582,123,462,316,270,169,766,133,636,613,198,103,432,85,491,672,221,896,712,817,108,465,409,440,786,482,592,570,711,1122,403,200,680,382,216,421
459,696,810,254,221,450,300,30,471,183,272,513,320,337,470,312,349,198,147,472,419,516,211,430,525,355,370,195,287,235,404,396,718,558,685,373,268,566,410,653,406,531,374,527,966,134,414,554,245,257,176
514,992,1084,576,285,870,212,471,30,321,275,725,742,505,518,752,158,638,498,168,85,947,315,817,773,209,170,580,215,645,845,320,1072,886,983,134,591,309,594,953,645,744,751,889,1291,571,269,848,561,308,600
405,799,906,348,96,597,164,183,321,30,172,574,468,360,457,461,196,351,244,322,267,667,125,564,602,209,237,299,136,359,556,319,843,670,788,227,333,430,451,757,472,594,503,653,1083,280,317,652,335,138,323
533,754,852,331,106,633,103,272,275,172,30,499,508,275,336,548,196,421,261,343,238,714,92,573,540,265,142,422,146,474,632,177,827,642,745,174,470,481,368,714,409,519,507,644,1051,375,178,608,316,257,374
934,312,391,293,541,466,571,513,725,574,499,30,430,254,273,593,664,491,396,812,700,554,496,350,95,728,586,646,610,644,604,446,441,265,306,635,736,949,162,282,137,50,315,326,613,543,501,195,299,682,436
706,486,604,247,487,160,561,320,742,468,508,430,30,400,539,202,628,167,277,760,694,236,459,170,402,644,620,345,563,306,206,577,456,341,474,639,433,855,406,445,350,440,154,278,711,259,617,372,257,546,175
731,517,609,185,320,496,347,337,505,360,275,254,400,30,176,517,440,388,230,588,477,587,276,402,297,505,366,495,387,514,567,245,610,421,508,412,574,725,124,479,171,274,339,443,818,402,298,375,177,468,324
832,555,626,328,402,624,400,470,518,457,336,273,539,176,30,663,489,533,371,627,505,716,364,520,335,568,389,632,450,657,710,228,680,494,549,444,707,772,179,525,251,289,462,537,855,544,280,433,321,558,470
598,654,771,368,503,271,582,312,752,461,548,593,202,517,663,30,626,164,340,736,698,291,489,335,571,618,651,241,567,177,132,652,603,510,643,655,309,805,547,614,503,605,326,441,857,211,682,545,372,508,225
428,916,1016,480,174,757,123,349,158,196,196,664,628,440,489,626,30,516,390,178,103,830,212,713,705,117,145,453,95,518,722,301,981,800,907,93,466,316,533,876,574,685,649,794,1211,446,268,770,465,186,484
569,604,722,244,384,291,462,198,638,351,421,491,167,388,533,164,516,30,206,639,586,349,364,300,480,521,528,212,454,187,241,519,591,459,593,537,303,726,427,562,392,505,262,407,845,122,550,476,246,418,93
572,591,702,141,247,403,316,147,498,244,261,396,277,230,371,340,390,206,30,531,452,483,213,354,410,422,373,296,325,315,411,344,629,458,580,394,378,644,295,548,288,414,290,440,870,202,377,445,130,343,149
396,1065,1164,625,318,889,270,472,168,322,343,812,760,588,627,736,178,639,531,30,154,958,359,854,853,148,268,542,239,611,835,431,1126,947,1055,212,530,178,680,1024,722,832,791,938,1358,559,388,918,611,259,615
472,961,1057,535,236,822,169,419,85,267,238,700,694,477,505,698,103,586,452,154,30,898,270,773,744,160,147,525,162,590,792,308,1034,850,952,95,536,301,568,922,615,720,708,850,1259,517,264,816,520,254,551
858,490,596,441,692,122,766,516,947,667,714,554,236,587,716,291,830,349,483,958,898,30,664,234,506,841,826,496,766,436,202,777,386,372,480,844,569,1044,572,461,505,557,284,288,626,436,820,435,453,737,377
499,737,840,298,74,585,133,211,315,125,92,496,459,276,364,489,212,364,213,359,270,664,30,534,531,263,194,361,150,412,575,231,798,618,728,211,411,487,368,696,399,517,469,612,1030,314,238,590,283,226,319
837,348,466,275,570,146,636,430,817,564,573,350,170,402,520,335,713,300,354,854,773,234,534,30,305,743,684,482,649,445,307,608,322,205,337,713,571,962,373,309,304,354,97,139,576,388,655,250,289,655,286
