30,622,1112,404,982,306,247,486,1129,791,1382,496,1378,638,818,828,717,1083,953,983,564,479,938,405,934,461,675,1283,672,514,837
622,30,729,253,596,348,406,169,829,531,1039,325,1010,290,266,392,124,660,486,640,491,453,524,348,466,201,83,829,340,289,598
1112,729,30,816,167,892,949,817,197,361,340,652,313,531,528,368,696,124,290,164,600,673,235,743,306,771,715,241,484,983,337
404,253,816,30,679,129,190,133,876,538,1114,227,1097,315,447,494,346,767,613,701,393,321,620,181,593,88,306,958,364,280,600
982,596,167,679,30,756,813,680,277,250,473,519,450,394,408,234,570,139,186,104,483,550,106,610,195,634,585,339,348,848,250
306,348,892,129,756,30,92,216,940,597,1184,277,1170,394,545,580,442,849,702,772,417,333,702,199,682,186,401,1044,438,308,655
247,406,949,190,813,92,30,270,990,647,1237,329,1225,453,607,640,500,908,763,826,454,367,760,244,743,248,458,1103,496,331,703
486,169,817,133,680,216,270,30,896,570,1122,290,1099,329,394,482,263,757,592,712,464,403,614,271,571,109,221,939,382,212,636
1129,829,197,876,277,940,990,896,30,374,286,692,294,598,654,473,812,287,430,219,596,680,352,777,441,839,824,370,545,1072,322
791,531,361,538,250,597,647,570,374,30,623,349,617,275,431,252,543,359,323,226,269,345,248,434,315,506,542,557,223,751,97
1382,1039,340,1114,473,1184,1237,1122,286,623,30,938,92,830,835,677,1006,419,596,443,851,934,544,1025,613,1072,1025,348,780,1291,576
496,325,652,227,519,277,329,290,692,349,938,30,926,178,404,365,392,618,491,528,205,158,472,121,472,212,365,818,206,467,408
1378,1010,313,1097,450,1170,1225,1099,294,617,92,926,30,811,800,650,972,383,561,429,851,931,517,1015,579,1053,993,290,763,1265,575
638,290,531,315,394,394,453,329,598,275,830,178,811,30,274,220,320,485,346,417,269,274,337,265,327,272,309,680,83,508,342
818,266,528,447,408,545,607,394,654,431,835,404,800,274,30,221,205,447,269,468,511,517,332,474,252,390,233,599,291,522,489
828,392,368,494,234,580,640,482,473,252,677,365,650,220,221,30,369,306,156,284,400,438,163,454,137,443,382,494,192,645,304
717,124,696,346,570,442,500,263,812,543,1006,392,972,320,205,369,30,619,442,623,545,519,495,429,423,292,72,774,361,355,608
1083,660,124,767,139,849,908,757,287,359,419,618,383,485,447,306,619,30,208,185,592,657,177,709,226,718,641,232,443,917,354
953,486,290,613,186,702,763,592,430,323,596,491,561,346,269,156,442,208,30,257,513,559,121,580,50,561,464,377,317,744,354
983,640,164,701,104,772,826,712,219,226,443,528,429,417,468,284,623,185,257,30,466,540,170,617,265,660,635,368,367,886,205
564,491,600,393,483,417,454,464,596,269,851,205,851,269,511,400,545,592,513,466,30,118,462,250,499,386,525,793,254,639,306
479,453,673,321,550,333,367,403,680,345,934,158,931,274,517,438,519,657,559,540,118,30,520,172,543,324,493,859,278,571,388
938,524,235,620,106,702,760,614,352,248,544,472,517,337,332,163,495,177,121,170,462,520,30,563,125,572,512,375,297,778,270
405,348,743,181,610,199,244,271,777,434,1025,121,1015,265,474,454,429,709,580,617,250,172,563,30,561,194,395,909,297,431,489
934,466,306,593,195,682,743,571,441,315,613,472,579,327,252,137,423,226,50,265,499,543,125,561,30,541,446,397,299,725,350
461,201,771,88,634,186,248,109,839,506,1072,212,1053,272,390,443,292,718,561,660,386,324,572,194,541,30,253,907,323,285,570
675,83,715,306,585,401,458,221,824,542,1025,365,993,309,233,382,72,641,464,635,525,493,512,395,446,253,30,802,355,320,608
1283,829,241,958,339,1044,1103,939,370,557,348,818,290,680,599,494,774,232,377,368,793,859,375,909,397,907,802,30,642,1088,543
672,340,484,364,348,438,496,382,545,223,780,206,763,83,291,192,361,443,317,367,254,278,297,297,299,323,355,642,30,561,289
514,289,983,280,848,308,331,212,1072,751,1291,467,1265,508,522,645,355,917,744,886,639,571,778,431,725,285,320,1088,561,30,817
837,598,337,600,250,655,703,636,322,97,576,408,575,342,489,304,608,354,354,205,306,388,270,489,350,570,608,543,289,817,30
