30,405,247,953,706,1083,1311,942,598,1215,261,472,849,320,818,405,564,622,404,590,461,1378,832,1382,322,1238,1072,301,737,1230,682,496,1130,869,983,514,885,861,717,567,982,432,414,572,731,347,675,452,151,394,459
405,30,200,594,468,742,984,653,224,876,341,446,485,333,451,141,352,267,71,264,96,1068,457,1083,273,906,720,381,385,957,348,189,773,496,670,321,558,630,357,240,652,136,653,244,360,430,319,359,388,299,183
247,200,30,763,588,908,1146,800,386,1041,281,369,655,308,620,244,454,406,190,375,248,1225,620,1237,174,1069,888,246,552,1101,508,329,942,665,826,331,718,753,500,352,813,215,497,399,530,302,458,398,219,328,303
953,594,763,30,440,208,455,323,439,331,800,934,140,753,182,580,513,486,613,559,561,561,289,596,815,372,162,929,247,544,310,491,209,184,257,744,192,463,442,562,186,630,1208,414,274,969,464,659,952,663,531
706,468,588,440,30,481,664,278,466,595,493,884,395,433,406,377,172,554,507,609,487,714,539,711,704,604,503,801,305,555,247,309,572,479,341,742,291,195,587,594,372,563,1050,277,400,855,577,306,755,345,320
1083,742,908,208,481,30,280,269,605,164,906,1104,309,852,353,709,592,660,767,733,718,383,466,419,974,197,99,1087,388,387,432,618,147,361,185,917,232,435,619,734,139,792,1364,542,442,1130,641,741,1096,760,654
1311,984,1146,455,664,280,30,417,855,158,1118,1354,559,1061,603,941,795,909,1011,983,964,149,708,204,1220,113,327,1332,632,293,668,851,317,605,360,1167,458,562,866,984,363,1039,1607,778,692,1377,889,939,1333,970,884
942,653,800,323,278,269,417,30,577,360,738,1057,353,680,390,587,414,655,687,724,651,467,537,470,896,360,317,1003,347,334,345,502,381,441,114,889,178,196,650,716,181,730,1267,440,443,1053,656,554,979,590,527
598,224,386,439,466,605,855,577,30,736,520,529,329,499,287,281,404,119,226,178,168,950,264,975,410,773,570,524,264,875,269,243,613,316,570,346,451,608,180,169,532,225,804,225,194,561,152,479,568,438,275
1215,876,1041,331,595,164,158,360,736,30,1033,1234,438,979,481,842,715,787,900,860,851,275,581,323,1107,81,201,1220,521,354,565,751,189,479,285,1045,361,522,740,863,264,924,1498,676,572,1263,765,863,1230,887,786
261,341,281,800,493,906,1118,738,520,1033,30,613,705,91,684,273,354,576,365,573,407,1175,737,1174,422,1050,906,463,586,1014,519,347,969,747,788,576,704,640,664,548,799,423,641,420,610,520,627,224,351,178,304
472,446,369,934,884,1104,1354,1057,529,1234,613,30,826,646,783,544,764,482,408,410,437,1449,713,1472,226,1272,1066,202,758,1361,743,605,1104,798,1062,226,944,1047,550,403,1030,357,380,652,692,169,515,733,354,664,597
849,485,655,140,395,309,559,353,329,438,705,826,30,662,75,478,440,381,504,454,451,660,214,691,705,476,271,818,150,617,222,391,318,120,311,638,206,460,347,455,254,520,1098,316,165,859,364,579,844,575,433
320,333,308,753,433,852,1061,680,499,979,91,646,662,30,643,248,297,562,363,567,398,1117,707,1115,452,994,855,505,542,954,473,309,920,709,732,591,650,580,646,543,745,426,697,378,574,562,612,164,403,122,268
818,451,620,182,406,353,603,390,287,481,684,783,75,643,30,451,435,336,467,410,413,704,179,735,665,520,313,779,140,659,213,368,357,104,352,594,242,486,303,412,297,480,1059,295,124,818,320,568,809,559,410
405,141,244,580,377,709,941,587,281,842,273,544,478,248,451,30,250,348,181,362,194,1015,495,1025,358,866,697,454,363,887,307,121,756,510,617,431,513,542,429,339,610,247,710,197,371,508,395,250,423,195,90
564,352,454,513,172,592,795,414,404,715,354,764,440,297,435,250,30,491,393,532,386,851,541,851,577,729,602,668,326,696,252,205,669,508,466,639,391,332,545,513,483,455,911,212,395,724,525,179,615,206,199
622,267,406,486,554,660,909,655,119,787,576,482,381,562,336,348,491,30,253,104,201,1010,267,1039,395,827,617,506,338,948,354,325,653,346,640,289,522,694,124,108,596,223,783,313,251,535,83,557,575,510,353
404,71,190,613,507,767,1011,687,226,900,365,408,504,363,467,181,393,253,30,239,88,1097,460,1114,241,932,741,351,409,991,378,227,792,507,701,280,587,669,346,214,679,97,627,278,374,398,306,397,374,335,223
590,264,375,559,609,733,983,724,178,860,573,410,454,567,410,362,532,104,239,30,200,1084,334,1112,340,900,691,447,408,1019,417,359,726,418,712,216,593,755,176,55,669,190,721,363,325,472,137,580,530,527,380
461,96,248,561,487,718,964,651,168,851,407,437,451,398,413,194,386,201,88,200,30,1053,402,1072,286,884,690,399,362,955,338,212,739,451,660,285,544,646,292,176,634,109,678,247,320,443,253,414,431,358,221
1378,1068,1225,561,714,383,149,467,950,275,1175,1449,660,1117,704,1015,851,1010,1097,1084,1053,30,818,92,1307,225,438,1418,722,249,750,926,434,713,429,1265,540,589,972,1083,450,1129,1689,857,790,1464,993,989,1409,1027,957
832,457,620,289,539,466,708,537,264,581,737,713,214,707,179,495,541,267,460,334,402,818,30,855,630,626,411,742,264,796,328,429,434,136,494,518,389,632,195,344,433,450,1020,371,176,772,228,657,800,632,470
1382,1083,1237,596,711,419,204,470,975,323,1174,1472,691,1115,735,1025,851,1039,1114,1112,1072,92,855,30,1324,272,479,1434,744,214,766,938,482,750,443,1291,558,576,1006,1110,473,1150,1703,870,818,1482,1025,985,1418,1027,966
322,273,174,815,704,974,1220,896,410,1107,422,226,705,452,665,358,577,395,241,340,286,1307,630,1324,30,1140,945,144,617,1200,588,429,992,695,911,223,797,868,484,322,889,215,424,487,571,188,442,538,231,468,414
1238,906,1069,372,604,197,113,360,773,81,1050,1272,476,994,520,866,729,827,932,900,884,225,626,272,1140,30,245,1252,553,311,591,776,240,523,294,1084,383,516,783,902,287,958,1529,702,609,1297,806,875,1257,903,810
1072,720,888,162,503,99,327,317,570,201,906,1066,271,855,313,697,602,617,741,691,690,438,411,479,945,245,30,1059,367,456,421,607,99,308,233,876,243,479,569,694,169,761,1338,530,406,1100,594,751,1077,764,645
301,381,246,929,801,1087,1332,1003,524,1220,463,202,818,505,779,454,668,506,351,447,399,1418,742,1434,144,1252,1059,30,730,1306,698,532,1106,809,1021,301,908,965,592,431,1000,329,311,594,685,88,551,609,182,540,512
737,385,552,247,305,388,632,347,264,521,586,758,150,542,140,363,326,338,409,408,362,722,264,744,617,553,367,730,30,642,104,274,423,213,336,580,217,407,338,402,302,437,1007,198,132,775,340,461,741,455,315
1230,957,1101,544,555,387,293,334,875,354,1014,1361,617,954,659,887,696,948,991,1019,955,249,796,214,1200,311,456,1306,642,30,648,804,486,692,339,1190,457,406,931,1014,394,1034,1567,743,729,1357,943,822,1276,869,827
682,348,508,310,247,432,668,345,269,565,519,743,222,473,213,307,252,354,378,417,338,750,328,766,588,591,421,698,104,648,30,216,482,286,353,576,241,371,374,407,335,417,970,141,185,746,368,388,695,384,254
496,189,329,491,309,618,851,502,243,751,347,605,391,309,368,121,205,325,227,359,212,926,429,938,429,776,607,532,274,804,216,30,666,430,528,467,423,472,392,340,519,285,795,107,295,584,365,267,513,233,72
1130,773,942,209,572,147,317,381,613,189,969,1104,318,920,357,756,669,653,792,726,739,434,434,482,992,240,99,1106,423,486,482,666,30,338,297,912,311,545,597,731,236,807,1386,589,450,1145,625,817,1131,829,706
869,496,665,184,479,361,605,441,316,479,747,798,120,709,104,510,508,346,507,418,451,713,136,750,695,523,308,809,213,692,286,430,338,30,392,604,294,550,291,424,328,511,1090,361,169,845,318,639,851,626,473
983,670,826,257,341,185,360,114,570,285,788,1062,311,732,352,617,466,640,701,712,660,429,494,443,911,294,233,1021,336,339,353,528,297,392,30,886,149,280,623,707,104,738,1291,458,421,1069,635,611,1010,640,558
514,321,331,744,742,917,1167,889,346,1045,576,226,638,591,594,431,639,289,280,216,285,1265,518,1291,223,1084,876,301,580,1190,576,467,912,604,886,30,767,899,355,212,848,215,555,498,505,309,320,645,423,580,471
885,558,718,192,291,232,458,178,451,361,704,944,206,650,242,513,391,522,587,593,544,540,389,558,797,383,243,908,217,457,241,423,311,294,149,767,30,301,508,589,127,621,1181,350,303,955,518,540,905,558,457
861,630,753,463,195,435,562,196,608,522,640,1047,460,580,486,542,332,694,669,755,646,589,632,576,868,516,479,965,407,406,371,472,545,550,280,899,301,30,712,742,341,723,1212,431,509,1020,708,447,917,497,484
717,357,500,442,587,619,866,650,180,740,664,550,347,646,303,429,545,124,346,176,292,972,195,1006,484,783,569,592,338,931,374,392,597,291,623,355,508,712,30,191,570,317,866,363,237,618,72,628,667,587,425
567,240,352,562,594,734,984,716,169,863,548,403,455,543,412,339,513,108,214,55,176,1083,344,1110,322,902,694,431,402,1014,407,340,731,424,707,212,589,742,191,30,667,166,707,347,323,458,150,558,509,503,358
982,652,813,186,372,139,363,181,532,264,799,1030,254,745,297,610,483,596,679,669,634,450,433,473,889,287,169,1000,302,394,335,519,236,328,104,848,127,341,570,667,30,710,1275,445,375,1046,585,632,1000,653,554
432,136,215,630,563,792,1039,730,225,924,423,357,520,426,480,247,455,223,97,190,109,1129,450,1150,215,958,761,329,437,1034,417,285,807,511,738,215,621,723,317,166,710,30,609,325,387,369,275,465,382,402,287
414,653,497,1208,1050,1364,1607,1267,804,1498,641,380,1098,697,1059,710,911,783,627,721,678,1689,1020,1703,424,1529,1338,311,1007,1567,970,795,1386,1090,1291,555,1181,1212,866,707,1275,609,30,863,965,279,827,822,327,758,770
572,244,399,414,277,542,778,440,225,676,420,652,316,378,295,197,212,313,278,363,247,857,371,870,487,702,530,594,198,743,141,107,589,361,458,498,350,431,363,347,445,325,863,30,230,644,344,315,585,296,147
731,360,530,274,400,442,692,443,194,572,610,692,165,574,124,371,395,251,374,325,320,790,176,818,571,609,406,685,132,729,185,295,450,169,421,505,303,509,237,323,375,387,965,230,30,725,245,514,717,495,337
347,430,302,969,855,1130,1377,1053,561,1263,520,169,859,562,818,508,724,535,398,472,443,1464,772,1482,188,1297,1100,88,775,1357,746,584,1145,845,1069,309,955,1020,618,458,1046,369,279,644,725,30,578,667,226,598,566
675,319,458,464,577,641,889,656,152,765,627,515,364,612,320,395,525,83,306,137,253,993,228,1025,442,806,594,551,340,943,368,365,625,318,635,320,518,708,72,150,585,275,827,344,245,578,30,600,626,556,396
452,359,398,659,306,741,939,554,479,863,224,733,579,164,568,250,179,557,397,580,414,989,657,985,538,875,751,609,461,822,388,267,817,639,611,645,540,447,628,558,632,465,822,315,514,667,600,30,525,100,235
151,388,219,952,755,1096,1333,979,568,1230,351,354,844,403,809,423,615,575,374,530,431,1409,800,1418,231,1257,1077,182,741,1276,695,513,1131,851,1010,423,905,917,667,509,1000,382,327,585,717,226,626,525,30,460,482
394,299,328,663,345,760,970,590,438,887,178,664,575,122,559,195,206,510,335,527,358,1027,632,1027,468,903,764,540,455,869,384,233,829,626,640,580,558,497,587,503,653,402,758,296,495,598,556,100,460,30,195
459,183,303,531,320,654,884,527,275,786,304,597,433,268,410,90,199,353,223,380,221,957,470,966,414,810,645,512,315,827,254,72,706,473,558,471,457,484,425,358,554,287,770,147,337,566,396,235,482,195,30
