"lon","lat"
7.6503014,51.9498799
7.59878,51.96643
7.58469,51.9653
7.6177239,51.9720578
7.5951649,51.971603
7.6485237,51.9643947
7.6301426,51.9776724
7.60034,51.96608
7.6237645,51.9527276
7.6451868,51.96475
7.621907,51.9781995
7.6105,51.95649
7.6222619,51.9709284
7.6360101,51.9496374
7.6343981,51.9693705
7.6358143,51.9658416
7.62813,51.95329
7.642595,51.9682181
7.60448,51.9628627
7.596053,51.9585394
7.6133455,51.9737541
7.63366,51.96637
7.60817,51.97811
7.6389544,51.9726463
7.6304497,51.970202
7.6154369,51.969254
7.58384,51.96231
7.6365,51.96259
7.6111634,51.9724975
7.6365,51.96489
7.62209,51.94656
7.6367754,51.9730844
7.629328,51.9477658
7.6018463,51.9759456
7.65,51.9531224
7.6166964,51.9532809
7.6186482,51.9551729
7.6380005,51.9639647
7.62131,51.96365
7.6174242,51.9445123
7.6089137,51.9701708
7.655372,51.9713844
7.6329324,51.9738727
7.6451,51.94999
7.61323,51.9584
7.60884,51.96836
7.6414876,51.9604829
7.6320987,51.9498832
7.6039698,51.9577489
7.60557,51.9588
7.65081,51.96675
7.6540233,51.9628922
7.60876,51.95112
7.6129733,51.9797401
7.6440723,51.9587584
7.6217966,51.958984
7.64138,51.97113
7.6366,51.9743
7.6304298,51.9579407
7.61075,51.95068
7.5933084,51.9698742
