"lon","lat"
7.6503014,51.9498799
7.60448,51.9628627
7.62813,51.95329
7.6320987,51.9498832
7.6451868,51.96475
7.62131,51.96365
7.6359981,51.9474428
7.58923,51.96915
7.6414876,51.9604829
7.6343981,51.9693705
7.6334061,51.9580046
7.5870371,51.9640462
7.60876,51.95112
7.6500009,51.9681734
7.6186482,51.9551729
7.637205,51.9610634
7.6133455,51.9737541
7.6224002,51.9518166
7.629328,51.9477658
7.6396278,51.9668951
7.6090559,51.9463885
7.596053,51.9585394
7.6360101,51.9496374
7.6039698,51.9577489
7.6485237,51.9643947
7.5930105,51.975277
7.65641,51.96452
7.62376,51.96468
7.631613,51.976188
7.6304497,51.970202
7.6235569,51.9530873
7.6358143,51.9658416
7.6390387,51.9472659
7.65,51.9531224
7.6177239,51.9720578
7.60817,51.97811
7.6035977,51.9729912
7.6389544,51.9726463
7.6089137,51.9701708
7.5970566,51.9556294
7.6018463,51.9759456
7.62758,51.95977
7.59878,51.96643
7.6214501,51.9766836
7.5951649,51.971603
7.63802,51.96911
7.6206177,51.9633789
7.6111634,51.9724975
7.6365,51.96259
7.6237645,51.9527276
7.61075,51.95068
7.61323,51.9584
7.6212114,51.95129
7.6174242,51.9445123
7.6440723,51.9587584
7.6301426,51.9776724
7.6343074,51.9767622
7.642595,51.9682181
7.6222619,51.9709284
7.6129733,51.9797401
7.60034,51.96608
