"lon","lat"
7.6503014,51.9498799
7.60884,51.96836
7.61323,51.9584
7.6233189,51.9562418
7.63366,51.96637
7.62376,51.96468
7.6172374,51.9757169
7.6222619,51.9709284
7.6217966,51.958984
7.6039698,51.9577489
7.621907,51.9781995
7.6334061,51.9580046
7.6366,51.9743
7.6451,51.94999
7.6186482,51.9551729
7.5930105,51.975277
7.6540233,51.9628922
7.5933084,51.9698742
7.6035977,51.9729912
7.63802,51.96911
7.65081,51.96675
7.62813,51.95329
7.6343981,51.9693705
7.596053,51.9585394
7.6358143,51.9658416
7.6237645,51.9527276
7.6396278,51.9668951
7.6389544,51.9726463
7.6380005,51.9639647
7.6192547,51.9668008
7.6390387,51.9472659
