"lon","lat"
7.6503014,51.9498799
7.6133455,51.9737541
7.6360101,51.9496374
7.5930105,51.975277
7.6258528,51.9616031
7.6451,51.94999
7.58384,51.96231
7.596053,51.9585394
7.6186482,51.9551729
7.6166964,51.9532809
7.5970566,51.9556294
7.6090559,51.9463885
7.6396278,51.9668951
7.61016,51.9646
7.6529,51.95536
7.6235569,51.9530873
7.6343981,51.9693705
7.6224002,51.9518166
7.6451868,51.96475
7.59061,51.95608
7.6222619,51.9709284
7.63802,51.96911
7.6291469,51.9596184
7.60034,51.96608
7.64462,51.97123
7.62376,51.96468
7.631613,51.976188
7.6217966,51.958984
7.6155586,51.9715187
7.6129733,51.9797401
7.6214501,51.9766836
7.5870371,51.9640462
7.6192547,51.9668008
7.6500009,51.9681734
7.629328,51.9477658
7.60884,51.96836
7.6389544,51.9726463
7.637205,51.9610634
7.6458742,51.9736959
7.65081,51.96675
7.6101736,51.9727101
7.6414876,51.9604829
7.5951649,51.971603
7.6212114,51.95129
7.62131,51.96365
7.6390387,51.9472659
7.6358143,51.9658416
7.62813,51.95329
7.6380005,51.9639647
7.6329324,51.9738727
7.6111634,51.9724975
7.6039698,51.9577489
7.58923,51.96915
7.6089137,51.9701708
7.61075,51.95068
7.6154369,51.969254
7.5933084,51.9698742
7.64138,51.97113
7.6365,51.96259
7.65,51.9531224
7.6018463,51.9759456
