"lon","lat"
7.6503014,51.9498799
7.6673981,51.9586703
7.60557,51.9588
7.6500009,51.9681734
7.6380005,51.9639647
7.62376,51.96468
7.655372,51.9713844
7.6105,51.95649
7.6334061,51.9580046
7.63366,51.96637
7.6365,51.96489
7.60817,51.97811
7.6258528,51.9616031
7.61075,51.95068
7.6217966,51.958984
7.62209,51.94656
7.62758,51.95977
7.6237645,51.9527276
7.64138,51.97113
7.58469,51.9653
7.6186482,51.9551729
7.6440723,51.9587584
7.60448,51.9628627
7.60168,51.9701
7.6451,51.94999
7.6090559,51.9463885
7.6529,51.95536
7.65081,51.96675
7.6343981,51.9693705
7.58384,51.96231
7.6039698,51.9577489
7.6359981,51.9474428
7.64462,51.97123
7.642595,51.9682181
7.60564,51.96635
7.6018463,51.9759456
7.6224002,51.9518166
7.6174242,51.9445123
7.5982961,51.966712
7.6235569,51.9530873
7.6155586,51.9715187
7.5951649,51.971603
7.6129733,51.9797401
7.6389544,51.9726463
7.65641,51.96452
7.6172374,51.9757169
7.6301426,51.9776724
7.6291469,51.9596184
7.6222619,51.9709284
7.59061,51.95608
7.6304497,51.970202
7.60884,51.96836
7.6458742,51.9736959
7.6206177,51.9633789
7.6133455,51.9737541
7.6233189,51.9562418
7.6101736,51.9727101
7.6214501,51.9766836
7.61016,51.9646
7.6304298,51.9579407
7.5930105,51.975277
