30,564,1327,405,134,682,95,589,970,858,832,731,151,1083,828,869,414,861,539,717,638,486,885,622,394,1080,499,818,1112,459,374,533,672,396,491,247,953,982,438,567,322
564,30,799,250,460,252,555,63,438,350,541,395,615,592,400,508,911,332,531,545,269,464,391,491,206,569,367,511,600,199,346,425,254,639,539,454,513,483,382,513,577
1327,799,30,965,1225,702,1308,778,391,594,783,748,1359,347,607,678,1641,536,1082,934,765,1055,493,969,975,299,964,763,270,906,1035,983,716,1292,1126,1176,524,405,1019,1041,1260
405,250,965,30,314,307,376,283,619,570,495,371,423,709,454,510,710,542,343,429,265,271,513,348,195,711,197,474,743,90,128,258,297,419,337,244,580,610,181,339,358
134,460,1225,314,30,588,146,485,867,754,760,650,219,987,737,788,509,757,500,659,548,438,787,566,290,981,430,743,1013,364,302,473,579,407,459,207,863,884,374,521,326
682,252,702,307,588,30,652,264,381,441,328,185,695,432,187,286,970,371,441,374,98,396,241,354,384,439,298,297,471,254,365,331,45,625,473,508,310,335,349,407,588
95,555,1308,376,146,652,30,583,955,860,783,689,103,1054,793,826,395,856,479,662,603,430,859,567,394,1056,451,770,1088,433,331,481,641,331,429,194,918,956,388,509,257
589,63,778,283,485,264,583,30,417,318,558,412,644,583,406,519,940,303,562,570,289,496,384,519,228,555,398,528,586,232,379,455,268,672,572,485,514,474,415,543,610
970,438,391,619,867,381,955,417,30,279,574,481,1010,281,355,477,1299,194,790,688,449,748,215,693,614,212,648,545,232,559,698,681,396,974,825,832,354,205,696,754,931
858,350,594,570,754,441,860,318,279,30,716,587,925,527,505,639,1222,125,826,785,499,766,395,758,496,461,664,685,480,516,665,714,453,958,844,773,557,435,692,800,898
832,541,783,495,760,328,783,558,574,716,30,176,800,466,251,136,1020,632,389,195,303,400,389,267,632,525,364,62,549,470,489,336,321,627,444,620,289,433,425,344,630
731,395,748,371,650,185,689,412,481,587,176,30,717,442,171,169,965,509,366,237,159,347,303,251,495,479,276,146,508,337,388,275,177,588,412,530,274,375,339,323,571
151,615,1359,423,219,695,103,644,1010,925,800,717,30,1096,829,851,327,917,474,667,642,435,905,575,460,1103,473,790,1135,482,364,494,683,293,421,219,952,1000,409,509,231
1083,592,347,709,987,432,1054,583,281,527,466,442,1096,30,306,361,1364,435,777,619,485,757,232,660,760,115,674,447,124,654,763,685,443,997,824,908,208,139,734,734,974
828,400,607,454,737,187,793,406,355,505,251,171,829,306,30,164,1091,416,505,369,220,482,171,392,541,339,399,221,368,406,495,409,192,722,550,640,156,234,460,464,699
869,508,678,510,788,286,826,519,477,639,136,169,851,361,164,30,1090,550,469,291,286,466,294,346,626,419,408,116,443,473,525,396,285,702,521,665,184,328,472,424,695
414,911,1641,710,509,970,395,940,1299,1222,1020,965,327,1364,1091,1090,30,1212,664,866,911,654,1181,783,758,1379,722,1017,1411,770,636,724,957,426,607,497,1208,1275,660,707,424
861,332,536,542,757,371,856,303,194,125,632,509,917,435,416,550,1212,30,772,712,434,717,301,694,497,373,614,601,396,484,633,659,385,923,795,753,463,341,649,742,868
539,531,1082,343,500,441,479,562,790,826,389,366,474,777,505,469,664,772,30,233,373,103,628,153,505,813,194,389,843,370,264,142,426,268,87,326,606,708,193,74,283
717,545,934,429,659,374,662,570,688,785,195,237,667,619,369,291,866,712,233,30,320,263,508,124,587,670,267,205,696,425,391,217,361,470,290,500,442,570,316,191,484
638,269,765,265,548,98,603,289,449,499,303,159,642,485,220,286,911,434,373,320,30,329,302,290,370,499,231,274,531,220,308,263,83,559,405,453,346,394,285,340,525
486,464,1055,271,438,396,430,496,748,766,400,347,435,757,482,466,654,717,103,263,329,30,594,169,432,786,133,394,817,300,192,103,382,270,108,270,592,680,120,113,260
