"lon","lat"
7.6503014,51.9498799
7.60034,51.96608
7.6111634,51.9724975
7.62758,51.95977
7.6366,51.9743
7.6359981,51.9474428
7.62813,51.95329
7.62376,51.96468
7.6186482,51.9551729
7.5933084,51.9698742
7.6360101,51.9496374
7.64462,51.97123
7.6089137,51.9701708
7.64138,51.97113
7.6358143,51.9658416
7.65081,51.96675
7.6035977,51.9729912
7.58384,51.96231
7.6304497,51.970202
7.6304298,51.9579407
7.6206177,51.9633789
7.6458742,51.9736959
7.6320987,51.9498832
7.60884,51.96836
7.6343074,51.9767622
7.6217966,51.958984
7.6212114,51.95129
7.621907,51.9781995
7.654528,51.954503
7.58469,51.9653
7.6291469,51.9596184
7.59061,51.95608
7.6365,51.96489
7.629328,51.9477658
7.6039698,51.9577489
7.6129733,51.9797401
7.6451868,51.96475
7.6172374,51.9757169
7.61075,51.95068
7.62209,51.94656
7.58923,51.96915
7.6540233,51.9628922
7.59878,51.96643
7.6258528,51.9616031
7.655372,51.9713844
7.63802,51.96911
7.60564,51.96635
7.6529,51.95536
7.5982961,51.966712
7.6105,51.95649
7.60817,51.97811
