"lon","lat"
7.6503014,51.9498799
7.6485237,51.9643947
7.59878,51.96643
7.6304497,51.970202
7.654528,51.954503
7.62813,51.95329
7.6090559,51.9463885
7.64138,51.97113
7.5870371,51.9640462
7.629328,51.9477658
7.59061,51.95608
7.6500009,51.9681734
7.6222619,51.9709284
7.6174242,51.9445123
7.58384,51.96231
7.6414876,51.9604829
7.6291469,51.9596184
7.6334061,51.9580046
7.6367754,51.9730844
7.6154369,51.969254
7.6089137,51.9701708
7.642595,51.9682181
7.6366,51.9743
7.6329324,51.9738727
7.60557,51.9588
7.65641,51.96452
7.655372,51.9713844
7.60564,51.96635
7.5930105,51.975277
7.6396278,51.9668951
7.5951649,51.971603
7.6359981,51.9474428
7.6177239,51.9720578
7.6540233,51.9628922
7.6673981,51.9586703
7.6390387,51.9472659
7.6129733,51.9797401
7.6304298,51.9579407
7.6039698,51.9577489
7.6365,51.96259
7.6440723,51.9587584
7.6451,51.94999
7.631613,51.976188
7.6301426,51.9776724
7.6155586,51.9715187
7.6133455,51.9737541
7.6212114,51.95129
7.6206177,51.9633789
7.6186482,51.9551729
7.63802,51.96911
7.5970566,51.9556294
7.61016,51.9646
7.60817,51.97811
7.6235569,51.9530873
7.60876,51.95112
7.63366,51.96637
7.6529,51.95536
7.6320987,51.9498832
7.6035977,51.9729912
7.6258528,51.9616031
7.6224002,51.9518166
