"lon","lat"
7.6503014,51.9498799
7.6365,51.96259
7.6440723,51.9587584
7.6101736,51.9727101
7.6166964,51.9532809
7.60168,51.9701
7.58923,51.96915
7.60557,51.9588
7.6304497,51.970202
7.5951649,51.971603
7.6390387,51.9472659
7.655372,51.9713844
7.6155586,51.9715187
7.6359981,51.9474428
7.6177239,51.9720578
7.6334061,51.9580046
7.6237645,51.9527276
7.6329324,51.9738727
7.6380005,51.9639647
7.6366,51.9743
7.6358143,51.9658416
7.58469,51.9653
7.621907,51.9781995
7.58384,51.96231
7.6485237,51.9643947
7.5933084,51.9698742
7.6035977,51.9729912
7.6540233,51.9628922
7.6192547,51.9668008
7.59061,51.95608
7.6206177,51.9633789
7.6291469,51.9596184
7.6018463,51.9759456
7.6172374,51.9757169
7.60448,51.9628627
7.6458742,51.9736959
7.61016,51.9646
7.60876,51.95112
7.6301426,51.9776724
7.6367754,51.9730844
7.60564,51.96635
7.6396278,51.9668951
7.6673981,51.9586703
7.6258528,51.9616031
7.6222619,51.9709284
7.65641,51.96452
7.631613,51.976188
7.629328,51.9477658
7.6529,51.95536
7.6320987,51.9498832
7.6304298,51.9579407
