0,2.49712235294282,5.15164516633376,7.0990904327482,2.43168807588518,3.12780695734546,4.29859747178853,3.8176516466774,3.16942110424861,7.12578972568735,0.421869903802872
2.49712235294282,0,3.49224157864228,3.48698496120051,9.32114357594401,0.79457767540589,5.78001078218222,7.16207908000797,1.94106669398025,3.62817472079769,5.32925061881542
5.15164516633376,3.49224157864228,0,4.17347093811259,6.02309000911191,1.61917880177498,8.82385013625026,7.32819406082854,1.9635291188024,8.56905638240278,8.51457547629252
7.0990904327482,3.48698496120051,4.17347093811259,0,7.29045961052179,3.95633102627471,4.4491415983066,0.467551338952035,5.28868604451418,5.56657022563741,4.84343784628436
2.43168807588518,9.32114357594401,6.02309000911191,7.29045961052179,0,7.97028231201693,0.497956180479378,3.62634990364313,3.49841200513765,7.15257973177359,7.68282042816281
3.12780695734546,0.79457767540589,1.61917880177498,3.95633102627471,7.97028231201693,0,8.63132234662771,0.124038753565401,3.29954748507589,7.55601815180853,0.600771007593721
4.29859747178853,5.78001078218222,8.82385013625026,4.4491415983066,0.497956180479378,8.63132234662771,0,7.76322377845645,5.255619995296,7.17505807057023,8.0346797616221
3.8176516466774,7.16207908000797,7.32819406082854,0.467551338952035,3.62634990364313,0.124038753565401,7.76322377845645,0,3.97299335571006,6.03578903712332,2.62696104124188
3.16942110424861,1.94106669398025,1.9635291188024,5.28868604451418,3.49841200513765,3.29954748507589,5.255619995296,3.97299335571006,0,4.75711352191865,9.80925548588857
7.12578972568735,3.62817472079769,8.56905638240278,5.56657022563741,7.15257973177359,7.55601815180853,7.17505807057023,6.03578903712332,4.75711352191865,0,4.19360871193931
0.421869903802872,5.32925061881542,8.51457547629252,4.84343784628436,7.68282042816281,0.600771007593721,8.0346797616221,2.62696104124188,9.80925548588857,4.19360871193931,0
