0,2.20740298973396,8.31831358605996,2.01833256520331,2.14188924059272,0.414829433429986,8.67616598960012,7.70392401143909,5.95606909599155,5.05288897547871,5.78782909549773,0.652821753174067
2.20740298973396,0,7.62471561087295,4.98361901845783,6.54656670754775,1.47118533262983,0.190073421690613,8.24652006849647,9.88799458602443,1.64052302250639,6.58728903857991,0.879985752981156
8.31831358605996,7.62471561087295,0,4.07171444967389,5.30729438643903,2.59907654719427,9.8928146273829,1.87794434139505,0.339602038729936,7.81420897692442,6.88681105850264,6.90496808616444
2.01833256520331,4.98361901845783,4.07171444967389,0,2.28267673170194,6.31887424737215,6.08683428261429,6.49870594264939,4.3248079996556,3.97188843926415,1.80697635281831,2.14222247479483
2.14188924059272,6.54656670754775,5.30729438643903,2.28267673170194,0,6.10249111428857,9.4358448474668,5.10391233488917,2.74858842371032,9.99156371224672,1.07668450800702,3.20199535693973
0.414829433429986,1.47118533262983,2.59907654719427,6.31887424737215,6.10249111428857,0,7.26421219529584,7.98232760513201,8.1476484448649,7.82082673395053,9.1147746774368,0.431117506232113
8.67616598960012,0.190073421690613,9.8928146273829,6.08683428261429,9.4358448474668,7.26421219529584,0,5.367077505216,5.68740079412237,2.55478982347995,9.99149444978684,8.32926448434591
7.70392401143909,8.24652006849647,1.87794434139505,6.49870594264939,5.10391233488917,7.98232760513201,5.367077505216,0,3.13528927508742,6.79561048047617,4.34696340467781,9.05102875782177
5.95606909599155,9.88799458602443,0.339602038729936,4.3248079996556,2.74858842371032,8.1476484448649,5.68740079412237,3.13528927508742,0,2.4591145128943,5.77859466895461,4.80468681780621
5.05288897547871,1.64052302250639,7.81420897692442,3.97188843926415,9.99156371224672,7.82082673395053,2.55478982347995,6.79561048047617,2.4591145128943,0,9.46955830324441,3.35896986536682
5.78782909549773,6.58728903857991,6.88681105850264,1.80697635281831,1.07668450800702,9.1147746774368,9.99149444978684,4.34696340467781,5.77859466895461,9.46955830324441,0,2.323590349406
0.652821753174067,0.879985752981156,6.90496808616444,2.14222247479483,3.20199535693973,0.431117506232113,8.32926448434591,9.05102875782177,4.80468681780621,3.35896986536682,2.323590349406,0
